Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43248,L14,13938,A18,B22,C37,PCS,16,2.47,C,C01,6.825646,39.52,269.75
43248,L14,13938,A18,B22,C37,PCS,644,2.47,C,C01,6.825646,1590.68,10857.42
43248,L14,13938,A18,B22,C37,PCS,305,2.47,C,C01,6.825646,753.35,5142.1
43248,L14,13938,A18,B22,C37,PCS,274,2.47,C,C01,6.825646,676.78,4619.46
43248,L14,13938,A18,B22,C37,PCS,37,2.47,C,C01,6.825646,91.39,623.8
43248,L14,13938,A18,B22,C37,PCS,514,2.47,C,C01,6.825646,1269.58,8665.7
43248,L14,13938,A18,B22,C37,PCS,44,2.47,C,C01,6.825646,108.68,741.81
43248,L14,13938,A18,B22,C37,PCS,481,2.47,C,C01,6.825646,1188.07,8109.35
43242,L14,14004,A11,B27,C30,PCS,376,3.44,C,C01,6.825646,1293.44,8828.56
43242,L14,14004,A11,B27,C30,PCS,22,3.44,C,C01,6.825646,75.68,516.56
43242,L14,14004,A11,B27,C30,PCS,162,3.44,C,C01,6.825646,557.28,3803.8
43242,L14,14004,A11,B27,C30,PCS,556,3.44,C,C01,6.825646,1912.64,13055
43242,L14,14004,A11,B27,C30,PCS,6,3.44,C,C01,6.825646,20.64,140.88
43242,L14,14004,A11,B27,C30,PCS,684,3.44,C,C01,6.825646,2352.96,16060.47
43242,L14,14004,A11,B27,C30,PCS,591,3.44,C,C01,6.825646,2033.04,13876.81
43242,L14,14004,A11,B27,C30,PCS,787,3.44,C,C01,6.825646,2707.28,18478.93
43242,L14,14004,A11,B27,C30,PCS,244,3.44,C,C01,6.825646,839.36,5729.17
43242,L14,14004,A11,B27,C30,PCS,21,3.44,C,C01,6.825646,72.24,493.08
43223,L14,14070,A17,B22,C36,PCS,554,9.12,D,C10,8.657656,5052.48,43742.63
43223,L14,14070,A17,B22,C36,PCS,132,9.12,D,C10,8.657656,1203.84,10422.43
43223,L14,14070,A17,B22,C36,PCS,869,9.12,D,C10,8.657656,7925.28,68614.35
43223,L14,14070,A17,B22,C36,PCS,332,9.12,D,C10,8.657656,3027.84,26214
43223,L14,14070,A17,B22,C36,PCS,762,9.12,D,C10,8.657656,6949.44,60165.86
43223,L14,14070,A17,B22,C36,PCS,687,9.12,D,C10,8.657656,6265.44,54244.02
43223,L14,14070,A17,B22,C36,PCS,349,9.12,D,C10,8.657656,3182.88,27556.28
43223,L14,14070,A17,B22,C36,PCS,564,9.12,D,C10,8.657656,5143.68,44532.21
43223,L14,14070,A17,B22,C36,PCS,263,9.12,D,C10,8.657656,2398.56,20765.91
43223,L14,14070,A17,B22,C36,PCS,189,9.12,D,C10,8.657656,1723.68,14923.03
43234,L14,14186,A10,B25,C39,PCS,425,6.52,D,C08,1.496196,2771,4145.96
43234,L14,14186,A10,B25,C39,PCS,138,6.52,D,C08,1.496196,899.76,1346.22
43234,L14,14186,A10,B25,C39,PCS,178,6.52,D,C08,1.496196,1160.56,1736.43
43234,L14,14186,A10,B25,C39,PCS,203,6.52,D,C08,1.496196,1323.56,1980.31
43234,L14,14186,A10,B25,C39,PCS,447,6.52,D,C08,1.496196,2914.44,4360.57
43234,L14,14186,A10,B25,C39,PCS,949,6.52,D,C08,1.496196,6187.48,9257.68
43234,L14,14186,A10,B25,C39,PCS,230,6.52,D,C08,1.496196,1499.6,2243.7
43234,L14,14186,A10,B25,C39,PCS,65,6.52,D,C08,1.496196,423.8,634.09
43234,L14,14186,A10,B25,C39,PCS,245,6.52,D,C08,1.496196,1597.4,2390.02
43234,L14,14186,A10,B25,C39,PCS,514,6.52,D,C08,1.496196,3351.28,5014.17
43251,L14,14378,A13,B21,C32,PCS,789,4.03,D,C05,3.40242,3179.67,10818.57
43251,L14,14378,A13,B21,C32,PCS,393,4.03,D,C05,3.40242,1583.79,5388.72
43251,L14,14378,A13,B21,C32,PCS,941,4.03,D,C05,3.40242,3792.23,12902.76
43251,L14,14378,A13,B21,C32,PCS,979,4.03,D,C05,3.40242,3945.37,13423.81
43251,L14,14378,A13,B21,C32,PCS,713,4.03,D,C05,3.40242,2873.39,9776.48
43251,L14,14378,A13,B21,C32,PCS,389,4.03,D,C05,3.40242,1567.67,5333.87
43251,L14,14378,A13,B21,C32,PCS,351,4.03,D,C05,3.40242,1414.53,4812.83
43251,L14,14378,A13,B21,C32,PCS,224,4.03,D,C05,3.40242,902.72,3071.43
43251,L14,14378,A13,B21,C32,PCS,170,4.03,D,C05,3.40242,685.1,2331
43251,L14,14378,A13,B21,C32,PCS,839,4.03,D,C05,3.40242,3381.17,11504.16
43239,L14,14399,A10,B23,C31,PCS,812,9.8,D,C10,8.657656,7957.6,68894.16
43239,L14,14399,A10,B23,C31,PCS,347,9.8,D,C10,8.657656,3400.6,29441.22
43239,L14,14399,A10,B23,C31,PCS,138,9.8,D,C10,8.657656,1352.4,11708.61
43239,L14,14399,A10,B23,C31,PCS,288,9.8,D,C10,8.657656,2822.4,24435.37
43239,L14,14399,A10,B23,C31,PCS,249,9.8,D,C10,8.657656,2440.2,21126.41
43239,L14,14399,A10,B23,C31,PCS,832,9.8,D,C10,8.657656,8153.6,70591.06
43239,L14,14399,A10,B23,C31,PCS,641,9.8,D,C10,8.657656,6281.8,54385.66
43239,L14,14399,A10,B23,C31,PCS,361,9.8,D,C10,8.657656,3537.8,30629.06
43239,L14,14399,A10,B23,C31,PCS,956,9.8,D,C10,8.657656,9368.8,81111.85
43239,L14,14399,A10,B23,C31,PCS,520,9.8,D,C10,8.657656,5096,44119.41
43247,L14,14446,A14,B23,C40,PCS,70,6.37,D,C03,7.133317,445.9,3180.75
43247,L14,14446,A14,B23,C40,PCS,452,6.37,D,C03,7.133317,2879.24,20538.53
43247,L14,14446,A14,B23,C40,PCS,158,6.37,D,C03,7.133317,1006.46,7179.4
43247,L14,14446,A14,B23,C40,PCS,121,6.37,D,C03,7.133317,770.77,5498.15
43247,L14,14446,A14,B23,C40,PCS,957,6.37,D,C03,7.133317,6096.09,43485.34
