Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43248,L42,12243,A11,B27,C40,PCS,772,2.47,D,C01,6.825646,1906.84,13015.41
43248,L42,12243,A11,B27,C40,PCS,861,2.47,D,C01,6.825646,2126.67,14515.9
43248,L42,12243,A11,B27,C40,PCS,882,2.47,D,C01,6.825646,2178.54,14869.94
43248,L42,12243,A11,B27,C40,PCS,674,2.47,D,C01,6.825646,1664.78,11363.2
43248,L42,12243,A11,B27,C40,PCS,984,2.47,D,C01,6.825646,2430.48,16589.6
43247,L42,12289,A15,B22,C36,PCS,131,4.98,C,C10,8.657656,652.38,5648.08
43247,L42,12289,A15,B22,C36,PCS,708,4.98,C,C10,8.657656,3525.84,30525.51
43247,L42,12289,A15,B22,C36,PCS,637,4.98,C,C10,8.657656,3172.26,27464.34
43247,L42,12289,A15,B22,C36,PCS,582,4.98,C,C10,8.657656,2898.36,25093
43247,L42,12289,A15,B22,C36,PCS,799,4.98,C,C10,8.657656,3979.02,34448.99
43247,L42,12289,A15,B22,C36,PCS,390,4.98,C,C10,8.657656,1942.2,16814.9
43247,L42,12289,A15,B22,C36,PCS,71,4.98,C,C10,8.657656,353.58,3061.17
43247,L42,12289,A15,B22,C36,PCS,582,4.98,C,C10,8.657656,2898.36,25093
43247,L42,12289,A15,B22,C36,PCS,15,4.98,C,C10,8.657656,74.7,646.73
43247,L42,12289,A15,B22,C36,PCS,36,4.98,C,C10,8.657656,179.28,1552.14
43240,L42,12392,A19,B30,C35,PCS,554,3.32,D,C01,6.825646,1839.28,12554.27
43240,L42,12392,A19,B30,C35,PCS,694,3.32,D,C01,6.825646,2304.08,15726.83
43240,L42,12392,A19,B30,C35,PCS,46,3.32,D,C01,6.825646,152.72,1042.41
43240,L42,12392,A19,B30,C35,PCS,217,3.32,D,C01,6.825646,720.44,4917.47
43240,L42,12392,A19,B30,C35,PCS,621,3.32,D,C01,6.825646,2061.72,14072.57
43240,L42,12392,A19,B30,C35,PCS,768,3.32,D,C01,6.825646,2549.76,17403.76
43240,L42,12392,A19,B30,C35,PCS,404,3.32,D,C01,6.825646,1341.28,9155.1
43240,L42,12392,A19,B30,C35,PCS,972,3.32,D,C01,6.825646,3227.04,22026.63
43240,L42,12392,A19,B30,C35,PCS,281,3.32,D,C01,6.825646,932.92,6367.78
43240,L42,12392,A19,B30,C35,PCS,616,3.32,D,C01,6.825646,2045.12,13959.27
43225,L42,12525,A20,B21,C33,PCS,517,6.64,D,C07,1.358577,3432.88,4663.83
43225,L42,12525,A20,B21,C33,PCS,865,6.64,D,C07,1.358577,5743.6,7803.12
43225,L42,12525,A20,B21,C33,PCS,380,6.64,D,C07,1.358577,2523.2,3427.96
