Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43085,L66,15150,A17,B22,C39,PCS,210,6.71,D,C03,7.133317,1409.1,10051.56
43085,L66,15150,A17,B22,C39,PCS,415,6.71,D,C03,7.133317,2784.65,19863.79
43085,L66,15150,A17,B22,C39,PCS,186,6.71,D,C03,7.133317,1248.06,8902.81
43085,L66,15150,A17,B22,C39,PCS,5,6.71,D,C03,7.133317,33.55,239.32
43075,L66,15155,A13,B30,C38,PCS,92,3.22,D,C10,8.657656,296.24,2564.74
43075,L66,15155,A13,B30,C38,PCS,140,3.22,D,C10,8.657656,450.8,3902.87
43075,L66,15155,A13,B30,C38,PCS,180,3.22,D,C10,8.657656,579.6,5017.98
43075,L66,15155,A13,B30,C38,PCS,261,3.22,D,C10,8.657656,840.42,7276.07
43075,L66,15155,A13,B30,C38,PCS,590,3.22,D,C10,8.657656,1899.8,16447.81
43075,L66,15155,A13,B30,C38,PCS,517,3.22,D,C10,8.657656,1664.74,14412.75
43075,L66,15155,A13,B30,C38,PCS,836,3.22,D,C10,8.657656,2691.92,23305.72
43075,L66,15155,A13,B30,C38,PCS,26,3.22,D,C10,8.657656,83.72,724.82
43075,L66,15155,A13,B30,C38,PCS,167,3.22,D,C10,8.657656,537.74,4655.57
43075,L66,15155,A13,B30,C38,PCS,65,3.22,D,C10,8.657656,209.3,1812.05
43073,L66,15413,A19,B23,C34,PCS,636,6.34,C,C01,6.825646,4032.24,27522.64
43073,L66,15413,A19,B23,C34,PCS,34,6.34,C,C01,6.825646,215.56,1471.34
43073,L66,15413,A19,B23,C34,PCS,923,6.34,C,C01,6.825646,5851.82,39942.45
43073,L66,15413,A19,B23,C34,PCS,758,6.34,C,C01,6.825646,4805.72,32802.14
43073,L66,15413,A19,B23,C34,PCS,450,6.34,C,C01,6.825646,2853,19473.57
43073,L66,15413,A19,B23,C34,PCS,609,6.34,C,C01,6.825646,3861.06,26354.23
43073,L66,15413,A19,B23,C34,PCS,36,6.34,C,C01,6.825646,228.24,1557.89
43073,L66,15413,A19,B23,C34,PCS,562,6.34,C,C01,6.825646,3563.08,24320.32
43073,L66,15413,A19,B23,C34,PCS,228,6.34,C,C01,6.825646,1445.52,9866.61
43073,L66,15413,A19,B23,C34,PCS,299,6.34,C,C01,6.825646,1895.66,12939.1
43096,L66,15459,A12,B25,C37,PCS,959,9.86,C,C09,1.199464,9455.74,11341.82
43096,L66,15459,A12,B25,C37,PCS,41,9.86,C,C09,1.199464,404.26,484.9
43096,L66,15459,A12,B25,C37,PCS,407,9.86,C,C09,1.199464,4013.02,4813.47
43096,L66,15459,A12,B25,C37,PCS,547,9.86,C,C09,1.199464,5393.42,6469.21
43096,L66,15459,A12,B25,C37,PCS,851,9.86,C,C09,1.199464,8390.86,10064.53
43096,L66,15459,A12,B25,C37,PCS,166,9.86,C,C09,1.199464,1636.76,1963.23
43096,L66,15459,A12,B25,C37,PCS,896,9.86,C,C09,1.199464,8834.56,10596.74
43096,L66,15459,A12,B25,C37,PCS,571,9.86,C,C09,1.199464,5630.06,6753.05
43096,L66,15459,A12,B25,C37,PCS,817,9.86,C,C09,1.199464,8055.62,9662.43
43096,L66,15459,A12,B25,C37,PCS,746,9.86,C,C09,1.199464,7355.56,8822.73
43073,L66,15460,A14,B27,C32,PCS,385,7.86,C,C07,1.358577,3026.1,4111.19
43073,L66,15460,A14,B27,C32,PCS,97,7.86,C,C07,1.358577,762.42,1035.81
43073,L66,15460,A14,B27,C32,PCS,506,7.86,C,C07,1.358577,3977.16,5403.28
43073,L66,15460,A14,B27,C32,PCS,656,7.86,C,C07,1.358577,5156.16,7005.04
43073,L66,15460,A14,B27,C32,PCS,460,7.86,C,C07,1.358577,3615.6,4912.07
43073,L66,15460,A14,B27,C32,PCS,810,7.86,C,C07,1.358577,6366.6,8649.52
43073,L66,15460,A14,B27,C32,PCS,793,7.86,C,C07,1.358577,6232.98,8467.98
43073,L66,15460,A14,B27,C32,PCS,817,7.86,C,C07,1.358577,6421.62,8724.27
43073,L66,15460,A14,B27,C32,PCS,239,7.86,C,C07,1.358577,1878.54,2552.14
43073,L66,15460,A14,B27,C32,PCS,63,7.86,C,C07,1.358577,495.18,672.74
43078,L66,15667,A19,B26,C30,PCS,666,2.86,D,C01,6.825646,1904.76,13001.22
43078,L66,15667,A19,B26,C30,PCS,625,2.86,D,C01,6.825646,1787.5,12200.84
43078,L66,15667,A19,B26,C30,PCS,959,2.86,D,C01,6.825646,2742.74,18720.97
43078,L66,15667,A19,B26,C30,PCS,108,2.86,D,C01,6.825646,308.88,2108.31
43078,L66,15667,A19,B26,C30,PCS,650,2.86,D,C01,6.825646,1859,12688.88
43078,L66,15667,A19,B26,C30,PCS,399,2.86,D,C01,6.825646,1141.14,7789.02
43078,L66,15667,A19,B26,C30,PCS,990,2.86,D,C01,6.825646,2831.4,19326.13
43078,L66,15667,A19,B26,C30,PCS,903,2.86,D,C01,6.825646,2582.58,17627.78
43078,L66,15667,A19,B26,C30,PCS,222,2.86,D,C01,6.825646,634.92,4333.74
43078,L66,15667,A19,B26,C30,PCS,432,2.86,D,C01,6.825646,1235.52,8433.22
43073,L66,15784,A13,B28,C40,PCS,484,1.5,C,C06,3.547054,726,2575.16
43073,L66,15784,A13,B28,C40,PCS,43,1.5,C,C06,3.547054,64.5,228.78
43073,L66,15784,A13,B28,C40,PCS,625,1.5,C,C06,3.547054,937.5,3325.36
43073,L66,15784,A13,B28,C40,PCS,563,1.5,C,C06,3.547054,844.5,2995.49
43073,L66,15784,A13,B28,C40,PCS,195,1.5,C,C06,3.547054,292.5,1037.51
43073,L66,15784,A13,B28,C40,PCS,306,1.5,C,C06,3.547054,459,1628.1
43073,L66,15784,A13,B28,C40,PCS,881,1.5,C,C06,3.547054,1321.5,4687.43
43073,L66,15784,A13,B28,C40,PCS,361,1.5,C,C06,3.547054,541.5,1920.73
43073,L66,15784,A13,B28,C40,PCS,850,1.5,C,C06,3.547054,1275,4522.49
43073,L66,15784,A13,B28,C40,PCS,150,1.5,C,C06,3.547054,225,798.09
43098,L66,15814,A15,B20,C33,PCS,217,5.27,D,C08,1.496196,1143.59,1711.03
43098,L66,15814,A15,B20,C33,PCS,701,5.27,D,C08,1.496196,3694.27,5527.35
43098,L66,15814,A15,B20,C33,PCS,596,5.27,D,C08,1.496196,3140.92,4699.43
43098,L66,15814,A15,B20,C33,PCS,320,5.27,D,C08,1.496196,1686.4,2523.18
43098,L66,15814,A15,B20,C33,PCS,548,5.27,D,C08,1.496196,2887.96,4320.95
43098,L66,15814,A15,B20,C33,PCS,820,5.27,D,C08,1.496196,4321.4,6465.66
43098,L66,15814,A15,B20,C33,PCS,73,5.27,D,C08,1.496196,384.71,575.6
43098,L66,15814,A15,B20,C33,PCS,914,5.27,D,C08,1.496196,4816.78,7206.85
43098,L66,15814,A15,B20,C33,PCS,181,5.27,D,C08,1.496196,953.87,1427.18
43098,L66,15814,A15,B20,C33,PCS,307,5.27,D,C08,1.496196,1617.89,2420.68
43085,L66,15860,A13,B25,C35,PCS,281,6.71,C,C03,7.133317,1885.51,13449.94
43085,L66,15860,A13,B25,C35,PCS,503,6.71,C,C03,7.133317,3375.13,24075.87
43085,L66,15860,A13,B25,C35,PCS,931,6.71,C,C03,7.133317,6247.01,44561.9
43085,L66,15860,A13,B25,C35,PCS,427,6.71,C,C03,7.133317,2865.17,20438.17
43085,L66,15860,A13,B25,C35,PCS,478,6.71,C,C03,7.133317,3207.38,22879.26
43085,L66,15860,A13,B25,C35,PCS,389,6.71,C,C03,7.133317,2610.19,18619.31
43085,L66,15860,A13,B25,C35,PCS,363,6.71,C,C03,7.133317,2435.73,17374.83
43085,L66,15860,A13,B25,C35,PCS,34,6.71,C,C03,7.133317,228.14,1627.39
43085,L66,15860,A13,B25,C35,PCS,773,6.71,C,C03,7.133317,5186.83,36999.3
43085,L66,15860,A13,B25,C35,PCS,631,6.71,C,C03,7.133317,4234.01,30202.54
43072,L66,15895,A10,B20,C37,PCS,269,9.04,D,C01,6.825646,2431.76,16598.33
43072,L66,15895,A10,B20,C37,PCS,497,9.04,D,C01,6.825646,4492.88,30666.81
43072,L66,15895,A10,B20,C37,PCS,106,9.04,D,C01,6.825646,958.24,6540.61
43072,L66,15895,A10,B20,C37,PCS,219,9.04,D,C01,6.825646,1979.76,13513.14
43072,L66,15895,A10,B20,C37,PCS,900,9.04,D,C01,6.825646,8136,55533.46
43072,L66,15895,A10,B20,C37,PCS,5,9.04,D,C01,6.825646,45.2,308.52
43072,L66,15895,A10,B20,C37,PCS,155,9.04,D,C01,6.825646,1401.2,9564.1
43072,L66,15895,A10,B20,C37,PCS,264,9.04,D,C01,6.825646,2386.56,16289.81
43072,L66,15895,A10,B20,C37,PCS,582,9.04,D,C01,6.825646,5261.28,35911.63
43072,L66,15895,A10,B20,C37,PCS,209,9.04,D,C01,6.825646,1889.36,12896.1
43075,L66,15910,A12,B22,C35,PCS,134,3.6,D,C07,1.358577,482.4,655.38
43075,L66,15910,A12,B22,C35,PCS,355,3.6,D,C07,1.358577,1278,1736.26
43075,L66,15910,A12,B22,C35,PCS,303,3.6,D,C07,1.358577,1090.8,1481.94
43075,L66,15910,A12,B22,C35,PCS,335,3.6,D,C07,1.358577,1206,1638.44
43075,L66,15910,A12,B22,C35,PCS,597,3.6,D,C07,1.358577,2149.2,2919.85
43075,L66,15910,A12,B22,C35,PCS,464,3.6,D,C07,1.358577,1670.4,2269.37
43075,L66,15910,A12,B22,C35,PCS,600,3.6,D,C07,1.358577,2160,2934.53
43075,L66,15910,A12,B22,C35,PCS,947,3.6,D,C07,1.358577,3409.2,4631.66
43075,L66,15910,A12,B22,C35,PCS,329,3.6,D,C07,1.358577,1184.4,1609.1
43075,L66,15910,A12,B22,C35,PCS,771,3.6,D,C07,1.358577,2775.6,3770.87
43074,L66,16053,A18,B26,C36,PCS,998,2,D,C06,3.547054,1996,7079.92
43074,L66,16053,A18,B26,C36,PCS,626,2,D,C06,3.547054,1252,4440.91
43074,L66,16053,A18,B26,C36,PCS,270,2,D,C06,3.547054,540,1915.41
43074,L66,16053,A18,B26,C36,PCS,606,2,D,C06,3.547054,1212,4299.03
43074,L66,16053,A18,B26,C36,PCS,832,2,D,C06,3.547054,1664,5902.3
43074,L66,16053,A18,B26,C36,PCS,79,2,D,C06,3.547054,158,560.43
43074,L66,16053,A18,B26,C36,PCS,610,2,D,C06,3.547054,1220,4327.41
43074,L66,16053,A18,B26,C36,PCS,622,2,D,C06,3.547054,1244,4412.54
43074,L66,16053,A18,B26,C36,PCS,69,2,D,C06,3.547054,138,489.49
43074,L66,16053,A18,B26,C36,PCS,134,2,D,C06,3.547054,268,950.61
