Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43000,L59,10715,A13,B29,C39,PCS,966,8.42,C,C10,8.657656,8133.72,70418.95
43000,L59,10715,A13,B29,C39,PCS,832,8.42,C,C10,8.657656,7005.44,60650.69
43000,L59,10715,A13,B29,C39,PCS,117,8.42,C,C10,8.657656,985.14,8529
43000,L59,10715,A13,B29,C39,PCS,780,8.42,C,C10,8.657656,6567.6,56860.02
43000,L59,10715,A13,B29,C39,PCS,568,8.42,C,C10,8.657656,4782.56,41405.76
43000,L59,10715,A13,B29,C39,PCS,366,8.42,C,C10,8.657656,3081.72,26680.47
43000,L59,10715,A13,B29,C39,PCS,412,8.42,C,C10,8.657656,3469.04,30033.75
43000,L59,10715,A13,B29,C39,PCS,406,8.42,C,C10,8.657656,3418.52,29596.37
43003,L59,10778,A17,B20,C31,PCS,952,2.15,D,C03,7.133317,2046.8,14600.47
43003,L59,10778,A17,B20,C31,PCS,525,2.15,D,C03,7.133317,1128.75,8051.73
43003,L59,10778,A17,B20,C31,PCS,583,2.15,D,C03,7.133317,1253.45,8941.26
43003,L59,10778,A17,B20,C31,PCS,331,2.15,D,C03,7.133317,711.65,5076.43
43003,L59,10778,A17,B20,C31,PCS,930,2.15,D,C03,7.133317,1999.5,14263.07
43003,L59,10778,A17,B20,C31,PCS,680,2.15,D,C03,7.133317,1462,10428.91
43003,L59,10778,A17,B20,C31,PCS,570,2.15,D,C03,7.133317,1225.5,8741.88
43003,L59,10778,A17,B20,C31,PCS,304,2.15,D,C03,7.133317,653.6,4662.34
43003,L59,10778,A17,B20,C31,PCS,480,2.15,D,C03,7.133317,1032,7361.58
43003,L59,10778,A17,B20,C31,PCS,336,2.15,D,C03,7.133317,722.4,5153.11
43006,L59,12388,A20,B30,C34,PCS,806,9.51,D,C01,6.825646,7665.06,52318.99
43006,L59,12388,A20,B30,C34,PCS,132,9.51,D,C01,6.825646,1255.32,8568.37
43006,L59,12388,A20,B30,C34,PCS,319,9.51,D,C01,6.825646,3033.69,20706.89
43006,L59,12388,A20,B30,C34,PCS,115,9.51,D,C01,6.825646,1093.65,7464.87
43006,L59,12388,A20,B30,C34,PCS,987,9.51,D,C01,6.825646,9386.37,64068.04
43006,L59,12388,A20,B30,C34,PCS,666,9.51,D,C01,6.825646,6333.66,43231.32
43006,L59,12388,A20,B30,C34,PCS,980,9.51,D,C01,6.825646,9319.8,63613.66
43006,L59,12388,A20,B30,C34,PCS,881,9.51,D,C01,6.825646,8378.31,57187.38
43006,L59,12388,A20,B30,C34,PCS,924,9.51,D,C01,6.825646,8787.24,59978.59
43006,L59,12388,A20,B30,C34,PCS,408,9.51,D,C01,6.825646,3880.08,26484.05
43002,L59,12884,A15,B30,C40,PCS,464,3.75,D,C02,9.912483,1740,17247.72
43002,L59,12884,A15,B30,C40,PCS,671,3.75,D,C02,9.912483,2516.25,24942.29
43002,L59,12884,A15,B30,C40,PCS,929,3.75,D,C02,9.912483,3483.75,34532.61
43002,L59,12884,A15,B30,C40,PCS,210,3.75,D,C02,9.912483,787.5,7806.08
43002,L59,12884,A15,B30,C40,PCS,617,3.75,D,C02,9.912483,2313.75,22935.01
43002,L59,12884,A15,B30,C40,PCS,692,3.75,D,C02,9.912483,2595,25722.89
43002,L59,12884,A15,B30,C40,PCS,638,3.75,D,C02,9.912483,2392.5,23715.62
43002,L59,12884,A15,B30,C40,PCS,968,3.75,D,C02,9.912483,3630,35982.31
43002,L59,12884,A15,B30,C40,PCS,685,3.75,D,C02,9.912483,2568.75,25462.69
43002,L59,12884,A15,B30,C40,PCS,450,3.75,D,C02,9.912483,1687.5,16727.32
43004,L59,12954,A18,B26,C38,PCS,710,9.47,C,C04,5.388146,6723.7,36228.28
43004,L59,12954,A18,B26,C38,PCS,986,9.47,C,C04,5.388146,9337.42,50311.38
43004,L59,12954,A18,B26,C38,PCS,958,9.47,C,C04,5.388146,9072.26,48882.66
43004,L59,12954,A18,B26,C38,PCS,896,9.47,C,C04,5.388146,8485.12,45719.07
43004,L59,12954,A18,B26,C38,PCS,907,9.47,C,C04,5.388146,8589.29,46280.35
43004,L59,12954,A18,B26,C38,PCS,510,9.47,C,C04,5.388146,4829.7,26023.13
43004,L59,12954,A18,B26,C38,PCS,885,9.47,C,C04,5.388146,8380.95,45157.78
43004,L59,12954,A18,B26,C38,PCS,243,9.47,C,C04,5.388146,2301.21,12399.26
43004,L59,12954,A18,B26,C38,PCS,986,9.47,C,C04,5.388146,9337.42,50311.38
43004,L59,12954,A18,B26,C38,PCS,211,9.47,C,C04,5.388146,1998.17,10766.43
43004,L59,13066,A17,B26,C30,PCS,916,3.24,D,C01,6.825646,2967.84,20257.43
43004,L59,13066,A17,B26,C30,PCS,562,3.24,D,C01,6.825646,1820.88,12428.68
43004,L59,13066,A17,B26,C30,PCS,994,3.24,D,C01,6.825646,3220.56,21982.4
43004,L59,13066,A17,B26,C30,PCS,724,3.24,D,C01,6.825646,2345.76,16011.33
43004,L59,13066,A17,B26,C30,PCS,542,3.24,D,C01,6.825646,1756.08,11986.38
43004,L59,13066,A17,B26,C30,PCS,924,3.24,D,C01,6.825646,2993.76,20434.35
43004,L59,13066,A17,B26,C30,PCS,497,3.24,D,C01,6.825646,1610.28,10991.2
43004,L59,13066,A17,B26,C30,PCS,950,3.24,D,C01,6.825646,3078,21009.34
43004,L59,13066,A17,B26,C30,PCS,739,3.24,D,C01,6.825646,2394.36,16343.05
43004,L59,13066,A17,B26,C30,PCS,892,3.24,D,C01,6.825646,2890.08,19726.66
43000,L59,13411,A17,B27,C35,PCS,323,1.18,D,C04,5.388146,381.14,2053.64
43000,L59,13411,A17,B27,C35,PCS,998,1.18,D,C04,5.388146,1177.64,6345.3
43000,L59,13411,A17,B27,C35,PCS,132,1.18,D,C04,5.388146,155.76,839.26
43000,L59,13411,A17,B27,C35,PCS,699,1.18,D,C04,5.388146,824.82,4444.25
43000,L59,13411,A17,B27,C35,PCS,728,1.18,D,C04,5.388146,859.04,4628.63
43000,L59,13411,A17,B27,C35,PCS,504,1.18,D,C04,5.388146,594.72,3204.44
43000,L59,13411,A17,B27,C35,PCS,680,1.18,D,C04,5.388146,802.4,4323.45
43000,L59,13411,A17,B27,C35,PCS,589,1.18,D,C04,5.388146,695.02,3744.87
43000,L59,13411,A17,B27,C35,PCS,553,1.18,D,C04,5.388146,652.54,3515.98
43000,L59,13411,A17,B27,C35,PCS,535,1.18,D,C04,5.388146,631.3,3401.54
43006,L59,13639,A12,B27,C38,PCS,388,9.51,C,C01,6.825646,3689.88,25185.81
43006,L59,13639,A12,B27,C38,PCS,776,9.51,C,C01,6.825646,7379.76,50371.63
43006,L59,13639,A12,B27,C38,PCS,252,9.51,C,C01,6.825646,2396.52,16357.8
43006,L59,13639,A12,B27,C38,PCS,183,9.51,C,C01,6.825646,1740.33,11878.88
43006,L59,13639,A12,B27,C38,PCS,784,9.51,C,C01,6.825646,7455.84,50890.92
43006,L59,13639,A12,B27,C38,PCS,244,9.51,C,C01,6.825646,2320.44,15838.5
43006,L59,13639,A12,B27,C38,PCS,711,9.51,C,C01,6.825646,6761.61,46152.36
