Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43226,L98,11549,A12,B20,C32,PCS,433,5.31,D,C10,8.657656,2299.23,19905.94
43226,L98,11549,A12,B20,C32,PCS,506,5.31,D,C10,8.657656,2686.86,23261.91
43226,L98,11549,A12,B20,C32,PCS,565,5.31,D,C10,8.657656,3000.15,25974.27
43226,L98,11549,A12,B20,C32,PCS,486,5.31,D,C10,8.657656,2580.66,22342.47
43226,L98,11549,A12,B20,C32,PCS,34,5.31,D,C10,8.657656,180.54,1563.05
43226,L98,11549,A12,B20,C32,PCS,878,5.31,D,C10,8.657656,4662.18,40363.55
43226,L98,11549,A12,B20,C32,PCS,759,5.31,D,C10,8.657656,4030.29,34892.86
43226,L98,11549,A12,B20,C32,PCS,973,5.31,D,C10,8.657656,5166.63,44730.91
43226,L98,11549,A12,B20,C32,PCS,506,5.31,D,C10,8.657656,2686.86,23261.91
43221,L98,11607,A15,B23,C34,PCS,80,9.93,C,C06,3.547054,794.4,2817.78
43221,L98,11607,A15,B23,C34,PCS,677,9.93,C,C06,3.547054,6722.61,23845.46
43221,L98,11607,A15,B23,C34,PCS,815,9.93,C,C06,3.547054,8092.95,28706.13
43221,L98,11607,A15,B23,C34,PCS,736,9.93,C,C06,3.547054,7308.48,25923.57
43221,L98,11607,A15,B23,C34,PCS,409,9.93,C,C06,3.547054,4061.37,14405.9
43221,L98,11607,A15,B23,C34,PCS,293,9.93,C,C06,3.547054,2909.49,10320.12
43221,L98,11607,A15,B23,C34,PCS,592,9.93,C,C06,3.547054,5878.56,20851.57
43221,L98,11607,A15,B23,C34,PCS,893,9.93,C,C06,3.547054,8867.49,31453.47
43221,L98,11607,A15,B23,C34,PCS,546,9.93,C,C06,3.547054,5421.78,19231.35
43221,L98,11607,A15,B23,C34,PCS,961,9.93,C,C06,3.547054,9542.73,33848.58
43235,L98,11888,A10,B26,C30,PCS,164,5.62,D,C08,1.496196,921.68,1379.01
43235,L98,11888,A10,B26,C30,PCS,629,5.62,D,C08,1.496196,3534.98,5289.02
43235,L98,11888,A10,B26,C30,PCS,424,5.62,D,C08,1.496196,2382.88,3565.26
43235,L98,11888,A10,B26,C30,PCS,70,5.62,D,C08,1.496196,393.4,588.6
43235,L98,11888,A10,B26,C30,PCS,361,5.62,D,C08,1.496196,2028.82,3035.51
43235,L98,11888,A10,B26,C30,PCS,983,5.62,D,C08,1.496196,5524.46,8265.67
43235,L98,11888,A10,B26,C30,PCS,718,5.62,D,C08,1.496196,4035.16,6037.39
43235,L98,11888,A10,B26,C30,PCS,970,5.62,D,C08,1.496196,5451.4,8156.36
43235,L98,11888,A10,B26,C30,PCS,331,5.62,D,C08,1.496196,1860.22,2783.25
43235,L98,11888,A10,B26,C30,PCS,331,5.62,D,C08,1.496196,1860.22,2783.25
43236,L98,12037,A12,B29,C34,PCS,976,3.6,C,C06,3.547054,3513.6,12462.93
43236,L98,12037,A12,B29,C34,PCS,555,3.6,C,C06,3.547054,1998,7087.01
43236,L98,12037,A12,B29,C34,PCS,66,3.6,C,C06,3.547054,237.6,842.78
43236,L98,12037,A12,B29,C34,PCS,988,3.6,C,C06,3.547054,3556.8,12616.16
43236,L98,12037,A12,B29,C34,PCS,502,3.6,C,C06,3.547054,1807.2,6410.24
43236,L98,12037,A12,B29,C34,PCS,545,3.6,C,C06,3.547054,1962,6959.32
43236,L98,12037,A12,B29,C34,PCS,411,3.6,C,C06,3.547054,1479.6,5248.22
43236,L98,12037,A12,B29,C34,PCS,410,3.6,C,C06,3.547054,1476,5235.45
43236,L98,12037,A12,B29,C34,PCS,928,3.6,C,C06,3.547054,3340.8,11850
43236,L98,12037,A12,B29,C34,PCS,255,3.6,C,C06,3.547054,918,3256.2
43239,L98,12134,A11,B22,C38,PCS,189,9.8,D,C10,8.657656,1852.2,16035.71
43239,L98,12134,A11,B22,C38,PCS,298,9.8,D,C10,8.657656,2920.4,25283.82
43239,L98,12134,A11,B22,C38,PCS,226,9.8,D,C10,8.657656,2214.8,19174.98
43239,L98,12134,A11,B22,C38,PCS,447,9.8,D,C10,8.657656,4380.6,37925.73
43239,L98,12134,A11,B22,C38,PCS,518,9.8,D,C10,8.657656,5076.4,43949.72
43239,L98,12134,A11,B22,C38,PCS,74,9.8,D,C10,8.657656,725.2,6278.53
43239,L98,12134,A11,B22,C38,PCS,984,9.8,D,C10,8.657656,9643.2,83487.51
43239,L98,12134,A11,B22,C38,PCS,410,9.8,D,C10,8.657656,4018,34786.46
43239,L98,12134,A11,B22,C38,PCS,204,9.8,D,C10,8.657656,1999.2,17308.39
43239,L98,12134,A11,B22,C38,PCS,678,9.8,D,C10,8.657656,6644.4,57524.93
43221,L98,12208,A15,B29,C32,PCS,102,1.33,C,C04,5.388146,135.66,730.96
43221,L98,12208,A15,B29,C32,PCS,685,1.33,C,C04,5.388146,911.05,4908.87
43221,L98,12208,A15,B29,C32,PCS,985,1.33,C,C04,5.388146,1310.05,7058.74
43221,L98,12208,A15,B29,C32,PCS,283,1.33,C,C04,5.388146,376.39,2028.04
43221,L98,12208,A15,B29,C32,PCS,164,1.33,C,C04,5.388146,218.12,1175.26
43221,L98,12208,A15,B29,C32,PCS,147,1.33,C,C04,5.388146,195.51,1053.44
43221,L98,12208,A15,B29,C32,PCS,743,1.33,C,C04,5.388146,988.19,5324.51
43221,L98,12208,A15,B29,C32,PCS,183,1.33,C,C04,5.388146,243.39,1311.42
43221,L98,12208,A15,B29,C32,PCS,212,1.33,C,C04,5.388146,281.96,1519.24
43221,L98,12208,A15,B29,C32,PCS,556,1.33,C,C04,5.388146,739.48,3984.43
43239,L98,12249,A17,B20,C38,PCS,886,2.09,C,C02,9.912483,1851.74,18355.34
43239,L98,12249,A17,B20,C38,PCS,618,2.09,C,C02,9.912483,1291.62,12803.16
43239,L98,12249,A17,B20,C38,PCS,748,2.09,C,C02,9.912483,1563.32,15496.38
43239,L98,12249,A17,B20,C38,PCS,851,2.09,C,C02,9.912483,1778.59,17630.24
43239,L98,12249,A17,B20,C38,PCS,467,2.09,C,C02,9.912483,976.03,9674.88
43239,L98,12249,A17,B20,C38,PCS,868,2.09,C,C02,9.912483,1814.12,17982.43
43239,L98,12249,A17,B20,C38,PCS,503,2.09,C,C02,9.912483,1051.27,10420.7
43239,L98,12249,A17,B20,C38,PCS,829,2.09,C,C02,9.912483,1732.61,17174.47
43239,L98,12249,A17,B20,C38,PCS,590,2.09,C,C02,9.912483,1233.1,12223.08
43239,L98,12249,A17,B20,C38,PCS,544,2.09,C,C02,9.912483,1136.96,11270.1
43245,L98,12307,A10,B29,C32,PCS,457,7.71,C,C02,9.912483,3523.47,34926.34
43245,L98,12307,A10,B29,C32,PCS,68,7.71,C,C02,9.912483,524.28,5196.92
43245,L98,12307,A10,B29,C32,PCS,153,7.71,C,C02,9.912483,1179.63,11693.06
43245,L98,12307,A10,B29,C32,PCS,971,7.71,C,C02,9.912483,7486.41,74208.91
