Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43013,L85,12130,A10,B22,C37,PCS,893,1.98,C,C03,7.133317,1768.14,12612.7
43013,L85,12130,A10,B22,C37,PCS,278,1.98,C,C03,7.133317,550.44,3926.46
43013,L85,12130,A10,B22,C37,PCS,59,1.98,C,C03,7.133317,116.82,833.31
43013,L85,12130,A10,B22,C37,PCS,976,1.98,C,C03,7.133317,1932.48,13784.99
43013,L85,12130,A10,B22,C37,PCS,632,1.98,C,C03,7.133317,1251.36,8926.35
43013,L85,12130,A10,B22,C37,PCS,309,1.98,C,C03,7.133317,611.82,4364.31
43013,L85,12130,A10,B22,C37,PCS,92,1.98,C,C03,7.133317,182.16,1299.41
43013,L85,12130,A10,B22,C37,PCS,529,1.98,C,C03,7.133317,1047.42,7471.58
43013,L85,12130,A10,B22,C37,PCS,472,1.98,C,C03,7.133317,934.56,6666.51
43013,L85,12130,A10,B22,C37,PCS,331,1.98,C,C03,7.133317,655.38,4675.03
43038,L85,12269,A11,B20,C34,PCS,767,9.98,D,C10,8.657656,7654.66,66271.41
43038,L85,12269,A11,B20,C34,PCS,100,9.98,D,C10,8.657656,998,8640.34
43038,L85,12269,A11,B20,C34,PCS,560,9.98,D,C10,8.657656,5588.8,48385.91
43038,L85,12269,A11,B20,C34,PCS,44,9.98,D,C10,8.657656,439.12,3801.75
43038,L85,12269,A11,B20,C34,PCS,452,9.98,D,C10,8.657656,4510.96,39054.34
43038,L85,12269,A11,B20,C34,PCS,788,9.98,D,C10,8.657656,7864.24,68085.88
43038,L85,12269,A11,B20,C34,PCS,335,9.98,D,C10,8.657656,3343.3,28945.14
43038,L85,12269,A11,B20,C34,PCS,357,9.98,D,C10,8.657656,3562.86,30846.02
43038,L85,12269,A11,B20,C34,PCS,138,9.98,D,C10,8.657656,1377.24,11923.67
43038,L85,12269,A11,B20,C34,PCS,373,9.98,D,C10,8.657656,3722.54,32228.47
43021,L85,12386,A14,B26,C34,PCS,513,3.02,C,C02,9.912483,1549.26,15357.01
43021,L85,12386,A14,B26,C34,PCS,861,3.02,C,C02,9.912483,2600.22,25774.64
43021,L85,12386,A14,B26,C34,PCS,658,3.02,C,C02,9.912483,1987.16,19697.69
43021,L85,12386,A14,B26,C34,PCS,364,3.02,C,C02,9.912483,1099.28,10896.59
43021,L85,12386,A14,B26,C34,PCS,488,3.02,C,C02,9.912483,1473.76,14608.62
43021,L85,12386,A14,B26,C34,PCS,152,3.02,C,C02,9.912483,459.04,4550.23
43021,L85,12386,A14,B26,C34,PCS,32,3.02,C,C02,9.912483,96.64,957.94
43021,L85,12386,A14,B26,C34,PCS,827,3.02,C,C02,9.912483,2497.54,24756.82
43021,L85,12386,A14,B26,C34,PCS,671,3.02,C,C02,9.912483,2026.42,20086.85
43021,L85,12386,A14,B26,C34,PCS,855,3.02,C,C02,9.912483,2582.1,25595.02
43021,L85,12469,A20,B29,C39,PCS,522,4.54,C,C01,6.825646,2369.88,16175.96
43021,L85,12469,A20,B29,C39,PCS,748,4.54,C,C01,6.825646,3395.92,23179.35
43021,L85,12469,A20,B29,C39,PCS,891,4.54,C,C01,6.825646,4045.14,27610.69
43021,L85,12469,A20,B29,C39,PCS,639,4.54,C,C01,6.825646,2901.06,19801.61
43021,L85,12469,A20,B29,C39,PCS,1,4.54,C,C01,6.825646,4.54,30.99
43021,L85,12469,A20,B29,C39,PCS,243,4.54,C,C01,6.825646,1103.22,7530.19
43021,L85,12469,A20,B29,C39,PCS,894,4.54,C,C01,6.825646,4058.76,27703.66
43021,L85,12469,A20,B29,C39,PCS,592,4.54,C,C01,6.825646,2687.68,18345.15
43021,L85,12469,A20,B29,C39,PCS,763,4.54,C,C01,6.825646,3464.02,23644.17
43021,L85,12469,A20,B29,C39,PCS,426,4.54,C,C01,6.825646,1934.04,13201.07
43027,L85,12533,A16,B22,C31,PCS,938,8.53,D,C03,7.133317,8001.14,57074.67
43027,L85,12533,A16,B22,C31,PCS,738,8.53,D,C03,7.133317,6295.14,44905.23
43027,L85,12533,A16,B22,C31,PCS,113,8.53,D,C03,7.133317,963.89,6875.73
43027,L85,12533,A16,B22,C31,PCS,292,8.53,D,C03,7.133317,2490.76,17767.38
43027,L85,12533,A16,B22,C31,PCS,305,8.53,D,C03,7.133317,2601.65,18558.39
43027,L85,12533,A16,B22,C31,PCS,481,8.53,D,C03,7.133317,4102.93,29267.5
43027,L85,12533,A16,B22,C31,PCS,773,8.53,D,C03,7.133317,6593.69,47034.88
43027,L85,12533,A16,B22,C31,PCS,901,8.53,D,C03,7.133317,7685.53,54823.32
43027,L85,12533,A16,B22,C31,PCS,562,8.53,D,C03,7.133317,4793.86,34196.12
43027,L85,12533,A16,B22,C31,PCS,182,8.53,D,C03,7.133317,1552.46,11074.19
43036,L85,12557,A14,B23,C37,PCS,453,2.11,C,C07,1.358577,955.83,1298.57
43036,L85,12557,A14,B23,C37,PCS,875,2.11,C,C07,1.358577,1846.25,2508.27
43036,L85,12557,A14,B23,C37,PCS,654,2.11,C,C07,1.358577,1379.94,1874.75
43036,L85,12557,A14,B23,C37,PCS,922,2.11,C,C07,1.358577,1945.42,2643
43036,L85,12557,A14,B23,C37,PCS,540,2.11,C,C07,1.358577,1139.4,1547.96
43036,L85,12557,A14,B23,C37,PCS,852,2.11,C,C07,1.358577,1797.72,2442.34
43036,L85,12557,A14,B23,C37,PCS,365,2.11,C,C07,1.358577,770.15,1046.31
43036,L85,12557,A14,B23,C37,PCS,888,2.11,C,C07,1.358577,1873.68,2545.54
43036,L85,12557,A14,B23,C37,PCS,577,2.11,C,C07,1.358577,1217.47,1654.03
43036,L85,12557,A14,B23,C37,PCS,775,2.11,C,C07,1.358577,1635.25,2221.61
43025,L85,12583,A14,B21,C33,PCS,80,9.97,C,C09,1.199464,797.6,956.69
43025,L85,12583,A14,B21,C33,PCS,259,9.97,C,C09,1.199464,2582.23,3097.29
43025,L85,12583,A14,B21,C33,PCS,876,9.97,C,C09,1.199464,8733.72,10475.78
43025,L85,12583,A14,B21,C33,PCS,736,9.97,C,C09,1.199464,7337.92,8801.57
43025,L85,12583,A14,B21,C33,PCS,403,9.97,C,C09,1.199464,4017.91,4819.34
