Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43004,L21,17767,A18,B25,C39,PCS,414,9.47,C,C04,5.388146,3920.58,21124.66
43004,L21,17767,A18,B25,C39,PCS,16,9.47,C,C04,5.388146,151.52,816.41
43004,L21,17767,A18,B25,C39,PCS,184,9.47,C,C04,5.388146,1742.48,9388.74
43004,L21,17767,A18,B25,C39,PCS,89,9.47,C,C04,5.388146,842.83,4541.29
43004,L21,17767,A18,B25,C39,PCS,927,9.47,C,C04,5.388146,8778.69,47300.86
43004,L21,17767,A18,B25,C39,PCS,757,9.47,C,C04,5.388146,7168.79,38626.49
43004,L21,17767,A18,B25,C39,PCS,678,9.47,C,C04,5.388146,6420.66,34595.45
43004,L21,17767,A18,B25,C39,PCS,100,9.47,C,C04,5.388146,947,5102.57
43004,L21,17767,A18,B25,C39,PCS,577,9.47,C,C04,5.388146,5464.19,29441.85
43004,L21,17767,A18,B25,C39,PCS,974,9.47,C,C04,5.388146,9223.78,49699.07
43007,L21,17934,A20,B22,C40,PCS,687,1.36,D,C03,7.133317,934.32,6664.8
43007,L21,17934,A20,B22,C40,PCS,837,1.36,D,C03,7.133317,1138.32,8120
43007,L21,17934,A20,B22,C40,PCS,973,1.36,D,C03,7.133317,1323.28,9439.38
43007,L21,17934,A20,B22,C40,PCS,822,1.36,D,C03,7.133317,1117.92,7974.48
43007,L21,17934,A20,B22,C40,PCS,635,1.36,D,C03,7.133317,863.6,6160.33
43007,L21,17934,A20,B22,C40,PCS,392,1.36,D,C03,7.133317,533.12,3802.91
43007,L21,17934,A20,B22,C40,PCS,74,1.36,D,C03,7.133317,100.64,717.9
43007,L21,17934,A20,B22,C40,PCS,652,1.36,D,C03,7.133317,886.72,6325.25
43007,L21,17934,A20,B22,C40,PCS,878,1.36,D,C03,7.133317,1194.08,8517.75
43007,L21,17934,A20,B22,C40,PCS,324,1.36,D,C03,7.133317,440.64,3143.22
43005,L21,18061,A15,B23,C32,PCS,662,7.85,D,C04,5.388146,5196.7,28000.58
43005,L21,18061,A15,B23,C32,PCS,402,7.85,D,C04,5.388146,3155.7,17003.37
43005,L21,18061,A15,B23,C32,PCS,639,7.85,D,C04,5.388146,5016.15,27027.75
43005,L21,18061,A15,B23,C32,PCS,588,7.85,D,C04,5.388146,4615.8,24870.6
43005,L21,18061,A15,B23,C32,PCS,175,7.85,D,C04,5.388146,1373.75,7401.97
43005,L21,18061,A15,B23,C32,PCS,999,7.85,D,C04,5.388146,7842.15,42254.65
43005,L21,18061,A15,B23,C32,PCS,704,7.85,D,C04,5.388146,5526.4,29777.05
43005,L21,18061,A15,B23,C32,PCS,242,7.85,D,C04,5.388146,1899.7,10235.86
43005,L21,18061,A15,B23,C32,PCS,702,7.85,D,C04,5.388146,5510.7,29692.46
