Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43281,L31,18950,A16,B24,C33,PCS,490,5.81,C,C07,1.358577,2846.9,3867.73
43281,L31,18950,A16,B24,C33,PCS,963,5.81,C,C07,1.358577,5595.03,7601.28
43281,L31,18950,A16,B24,C33,PCS,663,5.81,C,C07,1.358577,3852.03,5233.28
43281,L31,18950,A16,B24,C33,PCS,830,5.81,C,C07,1.358577,4822.3,6551.47
43281,L31,18950,A16,B24,C33,PCS,351,5.81,C,C07,1.358577,2039.31,2770.56
43281,L31,18950,A16,B24,C33,PCS,626,5.81,C,C07,1.358577,3637.06,4941.23
43281,L31,18950,A16,B24,C33,PCS,545,5.81,C,C07,1.358577,3166.45,4301.87
43281,L31,18950,A16,B24,C33,PCS,478,5.81,C,C07,1.358577,2777.18,3773.01
43281,L31,18950,A16,B24,C33,PCS,271,5.81,C,C07,1.358577,1574.51,2139.09
43271,L31,19274,A13,B24,C40,PCS,739,5.87,C,C10,8.657656,4337.93,37556.31
43271,L31,19274,A13,B24,C40,PCS,880,5.87,C,C10,8.657656,5165.6,44721.99
43271,L31,19274,A13,B24,C40,PCS,30,5.87,C,C10,8.657656,176.1,1524.61
43271,L31,19274,A13,B24,C40,PCS,277,5.87,C,C10,8.657656,1625.99,14077.26
43271,L31,19274,A13,B24,C40,PCS,505,5.87,C,C10,8.657656,2964.35,25664.32
43271,L31,19274,A13,B24,C40,PCS,871,5.87,C,C10,8.657656,5112.77,44264.6
43271,L31,19274,A13,B24,C40,PCS,84,5.87,C,C10,8.657656,493.08,4268.92
43271,L31,19274,A13,B24,C40,PCS,93,5.87,C,C10,8.657656,545.91,4726.3
43271,L31,19274,A13,B24,C40,PCS,191,5.87,C,C10,8.657656,1121.17,9706.7
43271,L31,19274,A13,B24,C40,PCS,436,5.87,C,C10,8.657656,2559.32,22157.71
43277,L31,19352,A14,B24,C34,PCS,100,7.26,D,C08,1.496196,726,1086.24
43277,L31,19352,A14,B24,C34,PCS,43,7.26,D,C08,1.496196,312.18,467.08
43277,L31,19352,A14,B24,C34,PCS,300,7.26,D,C08,1.496196,2178,3258.71
43277,L31,19352,A14,B24,C34,PCS,4,7.26,D,C08,1.496196,29.04,43.45
43277,L31,19352,A14,B24,C34,PCS,429,7.26,D,C08,1.496196,3114.54,4659.96
43277,L31,19352,A14,B24,C34,PCS,153,7.26,D,C08,1.496196,1110.78,1661.94
43277,L31,19352,A14,B24,C34,PCS,928,7.26,D,C08,1.496196,6737.28,10080.29
43277,L31,19352,A14,B24,C34,PCS,610,7.26,D,C08,1.496196,4428.6,6626.05
43277,L31,19352,A14,B24,C34,PCS,366,7.26,D,C08,1.496196,2657.16,3975.63
43277,L31,19352,A14,B24,C34,PCS,393,7.26,D,C08,1.496196,2853.18,4268.92
43277,L31,19387,A18,B29,C40,PCS,854,4.45,D,C09,1.199464,3800.3,4558.32
43277,L31,19387,A18,B29,C40,PCS,153,4.45,D,C09,1.199464,680.85,816.66
43277,L31,19387,A18,B29,C40,PCS,305,4.45,D,C09,1.199464,1357.25,1627.97
43277,L31,19387,A18,B29,C40,PCS,772,4.45,D,C09,1.199464,3435.4,4120.64
43277,L31,19387,A18,B29,C40,PCS,161,4.45,D,C09,1.199464,716.45,859.36
43277,L31,19387,A18,B29,C40,PCS,989,4.45,D,C09,1.199464,4401.05,5278.9
43277,L31,19387,A18,B29,C40,PCS,993,4.45,D,C09,1.199464,4418.85,5300.25
43277,L31,19387,A18,B29,C40,PCS,971,4.45,D,C09,1.199464,4320.95,5182.82
43277,L31,19387,A18,B29,C40,PCS,579,4.45,D,C09,1.199464,2576.55,3090.48
43277,L31,19387,A18,B29,C40,PCS,13,4.45,D,C09,1.199464,57.85,69.39
43257,L31,19595,A11,B27,C30,PCS,305,5.52,C,C04,5.388146,1683.6,9071.48
43257,L31,19595,A11,B27,C30,PCS,83,5.52,C,C04,5.388146,458.16,2468.63
43257,L31,19595,A11,B27,C30,PCS,367,5.52,C,C04,5.388146,2025.84,10915.52
43257,L31,19595,A11,B27,C30,PCS,769,5.52,C,C04,5.388146,4244.88,22872.03
43257,L31,19595,A11,B27,C30,PCS,916,5.52,C,C04,5.388146,5056.32,27244.19
43257,L31,19595,A11,B27,C30,PCS,552,5.52,C,C04,5.388146,3047.04,16417.9
43257,L31,19595,A11,B27,C30,PCS,909,5.52,C,C04,5.388146,5017.68,27035.99
43257,L31,19595,A11,B27,C30,PCS,703,5.52,C,C04,5.388146,3880.56,20909.02
43257,L31,19595,A11,B27,C30,PCS,777,5.52,C,C04,5.388146,4289.04,23109.97
43257,L31,19595,A11,B27,C30,PCS,585,5.52,C,C04,5.388146,3229.2,17399.4
43277,L31,19635,A18,B24,C32,PCS,370,7.26,D,C08,1.496196,2686.2,4019.08
43277,L31,19635,A18,B24,C32,PCS,299,7.26,D,C08,1.496196,2170.74,3247.85
43277,L31,19635,A18,B24,C32,PCS,388,7.26,D,C08,1.496196,2816.88,4214.6
43277,L31,19635,A18,B24,C32,PCS,593,7.26,D,C08,1.496196,4305.18,6441.39
43277,L31,19635,A18,B24,C32,PCS,253,7.26,D,C08,1.496196,1836.78,2748.18
43277,L31,19635,A18,B24,C32,PCS,297,7.26,D,C08,1.496196,2156.22,3226.13
43277,L31,19635,A18,B24,C32,PCS,66,7.26,D,C08,1.496196,479.16,716.92
43277,L31,19635,A18,B24,C32,PCS,954,7.26,D,C08,1.496196,6926.04,10362.71
43277,L31,19635,A18,B24,C32,PCS,244,7.26,D,C08,1.496196,1771.44,2650.42
43277,L31,19635,A18,B24,C32,PCS,525,7.26,D,C08,1.496196,3811.5,5702.75
43280,L31,19658,A10,B21,C39,PCS,21,8.12,C,C04,5.388146,170.52,918.79
43280,L31,19658,A10,B21,C39,PCS,778,8.12,C,C04,5.388146,6317.36,34038.86
43280,L31,19658,A10,B21,C39,PCS,736,8.12,C,C04,5.388146,5976.32,32201.28
43280,L31,19658,A10,B21,C39,PCS,611,8.12,C,C04,5.388146,4961.32,26732.32
43280,L31,19658,A10,B21,C39,PCS,671,8.12,C,C04,5.388146,5448.52,29357.42
43280,L31,19658,A10,B21,C39,PCS,262,8.12,C,C04,5.388146,2127.44,11462.96
43280,L31,19658,A10,B21,C39,PCS,533,8.12,C,C04,5.388146,4327.96,23319.68
43280,L31,19658,A10,B21,C39,PCS,211,8.12,C,C04,5.388146,1713.32,9231.62
43280,L31,19658,A10,B21,C39,PCS,509,8.12,C,C04,5.388146,4133.08,22269.64
43280,L31,19658,A10,B21,C39,PCS,823,8.12,C,C04,5.388146,6682.76,36007.69
43261,L31,19724,A10,B30,C30,PCS,777,9.6,C,C03,7.133317,7459.2,53208.84
43261,L31,19724,A10,B30,C30,PCS,231,9.6,C,C03,7.133317,2217.6,15818.84
43261,L31,19724,A10,B30,C30,PCS,345,9.6,C,C03,7.133317,3312,23625.55
43261,L31,19724,A10,B30,C30,PCS,560,9.6,C,C03,7.133317,5376,38348.71
43261,L31,19724,A10,B30,C30,PCS,473,9.6,C,C03,7.133317,4540.8,32390.97
43261,L31,19724,A10,B30,C30,PCS,666,9.6,C,C03,7.133317,6393.6,45607.58
43261,L31,19724,A10,B30,C30,PCS,57,9.6,C,C03,7.133317,547.2,3903.35
43261,L31,19724,A10,B30,C30,PCS,979,9.6,C,C03,7.133317,9398.4,67041.77
43261,L31,19724,A10,B30,C30,PCS,199,9.6,C,C03,7.133317,1910.4,13627.49
43261,L31,19724,A10,B30,C30,PCS,641,9.6,C,C03,7.133317,6153.6,43895.58
43280,L31,19772,A15,B20,C39,PCS,619,8.54,D,C06,3.547054,5286.26,18750.65
43280,L31,19772,A15,B20,C39,PCS,689,8.54,D,C06,3.547054,5884.06,20871.08
43280,L31,19772,A15,B20,C39,PCS,857,8.54,D,C06,3.547054,7318.78,25960.11
43280,L31,19772,A15,B20,C39,PCS,255,8.54,D,C06,3.547054,2177.7,7724.42
43280,L31,19772,A15,B20,C39,PCS,125,8.54,D,C06,3.547054,1067.5,3786.48
