Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43280,L32,10854,A11,B23,C37,PCS,742,7.13,C,C01,6.825646,5290.46,36110.81
43259,L32,10854,A20,B28,C32,PCS,953,3.86,D,C05,3.40242,3678.58,12516.07
43280,L32,10854,A11,B23,C37,PCS,269,7.13,C,C01,6.825646,1917.97,13091.38
43259,L32,10854,A20,B28,C32,PCS,861,3.86,D,C05,3.40242,3323.46,11307.81
43280,L32,10854,A11,B23,C37,PCS,638,7.13,C,C01,6.825646,4548.94,31049.45
43259,L32,10854,A20,B28,C32,PCS,242,3.86,D,C05,3.40242,934.12,3178.27
43280,L32,10854,A11,B23,C37,PCS,241,7.13,C,C01,6.825646,1718.33,11728.71
43259,L32,10854,A20,B28,C32,PCS,906,3.86,D,C05,3.40242,3497.16,11898.81
43280,L32,10854,A11,B23,C37,PCS,333,7.13,C,C01,6.825646,2374.29,16206.06
43259,L32,10854,A20,B28,C32,PCS,64,3.86,D,C05,3.40242,247.04,840.53
43280,L32,10854,A11,B23,C37,PCS,950,7.13,C,C01,6.825646,6773.5,46233.51
43259,L32,10854,A20,B28,C32,PCS,587,3.86,D,C05,3.40242,2265.82,7709.27
43280,L32,10854,A11,B23,C37,PCS,806,7.13,C,C01,6.825646,5746.78,39225.49
43259,L32,10854,A20,B28,C32,PCS,3,3.86,D,C05,3.40242,11.58,39.4
43280,L32,10854,A11,B23,C37,PCS,962,7.13,C,C01,6.825646,6859.06,46817.52
43259,L32,10854,A20,B28,C32,PCS,152,3.86,D,C05,3.40242,586.72,1996.27
43279,L32,10988,A19,B29,C38,PCS,955,3.78,D,C05,3.40242,3609.9,12282.4
43279,L32,10988,A19,B29,C38,PCS,857,3.78,D,C05,3.40242,3239.46,11022
43279,L32,10988,A19,B29,C38,PCS,156,3.78,D,C05,3.40242,589.68,2006.34
43279,L32,10988,A19,B29,C38,PCS,20,3.78,D,C05,3.40242,75.6,257.22
43279,L32,10988,A19,B29,C38,PCS,483,3.78,D,C05,3.40242,1825.74,6211.93
43279,L32,10988,A19,B29,C38,PCS,176,3.78,D,C05,3.40242,665.28,2263.56
43279,L32,10988,A19,B29,C38,PCS,512,3.78,D,C05,3.40242,1935.36,6584.91
43279,L32,10988,A19,B29,C38,PCS,376,3.78,D,C05,3.40242,1421.28,4835.79
43279,L32,10988,A19,B29,C38,PCS,813,3.78,D,C05,3.40242,3073.14,10456.11
43279,L32,10988,A19,B29,C38,PCS,126,3.78,D,C05,3.40242,476.28,1620.5
43258,L32,10992,A17,B23,C31,PCS,7,3.42,D,C01,6.825646,23.94,163.41
43258,L32,10992,A17,B23,C31,PCS,401,3.42,D,C01,6.825646,1371.42,9360.83
43258,L32,10992,A17,B23,C31,PCS,825,3.42,D,C01,6.825646,2821.5,19258.56
43258,L32,10992,A17,B23,C31,PCS,291,3.42,D,C01,6.825646,995.22,6793.02
43258,L32,10992,A17,B23,C31,PCS,969,3.42,D,C01,6.825646,3313.98,22620.05
43258,L32,10992,A17,B23,C31,PCS,529,3.42,D,C01,6.825646,1809.18,12348.82
