Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43275,L23,12826,A17,B20,C39,PCS,345,8.35,C,C08,1.496196,2880.75,4310.17
43275,L23,12826,A17,B20,C39,PCS,981,8.35,C,C08,1.496196,8191.35,12255.87
43275,L23,12826,A17,B20,C39,PCS,192,8.35,C,C08,1.496196,1603.2,2398.7
43275,L23,12826,A17,B20,C39,PCS,517,8.35,C,C08,1.496196,4316.95,6459
43259,L23,12884,A17,B28,C40,PCS,889,5.79,D,C10,8.657656,5147.31,44563.64
43259,L23,12884,A17,B28,C40,PCS,977,5.79,D,C10,8.657656,5656.83,48974.89
43259,L23,12884,A17,B28,C40,PCS,529,5.79,D,C10,8.657656,3062.91,26517.62
43259,L23,12884,A17,B28,C40,PCS,283,5.79,D,C10,8.657656,1638.57,14186.18
43259,L23,12884,A17,B28,C40,PCS,916,5.79,D,C10,8.657656,5303.64,45917.09
43259,L23,12884,A17,B28,C40,PCS,87,5.79,D,C10,8.657656,503.73,4361.12
43259,L23,12884,A17,B28,C40,PCS,726,5.79,D,C10,8.657656,4203.54,36392.8
43259,L23,12884,A17,B28,C40,PCS,192,5.79,D,C10,8.657656,1111.68,9624.54
43259,L23,12884,A17,B28,C40,PCS,200,5.79,D,C10,8.657656,1158,10025.57
43259,L23,12884,A17,B28,C40,PCS,775,5.79,D,C10,8.657656,4487.25,38849.07
43259,L23,13178,A11,B22,C38,PCS,229,3.86,C,C05,3.40242,883.94,3007.54
43259,L23,13178,A11,B22,C38,PCS,283,3.86,C,C05,3.40242,1092.38,3716.74
43259,L23,13178,A11,B22,C38,PCS,873,3.86,C,C05,3.40242,3369.78,11465.41
43259,L23,13178,A11,B22,C38,PCS,361,3.86,C,C05,3.40242,1393.46,4741.14
43259,L23,13178,A11,B22,C38,PCS,763,3.86,C,C05,3.40242,2945.18,10020.74
43259,L23,13178,A11,B22,C38,PCS,161,3.86,C,C05,3.40242,621.46,2114.47
