Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43183,L36,10213,A14,B28,C40,PCS,583,1.73,D,C07,1.358577,1008.59,1370.25
43183,L36,10213,A14,B28,C40,PCS,203,1.73,D,C07,1.358577,351.19,477.12
43166,L36,10247,A18,B21,C39,PCS,301,3.99,D,C07,1.358577,1200.99,1631.64
43166,L36,10247,A18,B21,C39,PCS,610,3.99,D,C07,1.358577,2433.9,3306.64
43166,L36,10247,A18,B21,C39,PCS,439,3.99,D,C07,1.358577,1751.61,2379.7
43166,L36,10247,A18,B21,C39,PCS,471,3.99,D,C07,1.358577,1879.29,2553.16
43166,L36,10247,A18,B21,C39,PCS,275,3.99,D,C07,1.358577,1097.25,1490.7
43166,L36,10247,A18,B21,C39,PCS,982,3.99,D,C07,1.358577,3918.18,5323.15
43166,L36,10247,A18,B21,C39,PCS,625,3.99,D,C07,1.358577,2493.75,3387.95
43166,L36,10247,A18,B21,C39,PCS,768,3.99,D,C07,1.358577,3064.32,4163.11
43166,L36,10247,A18,B21,C39,PCS,771,3.99,D,C07,1.358577,3076.29,4179.38
43166,L36,10247,A18,B21,C39,PCS,821,3.99,D,C07,1.358577,3275.79,4450.41
43171,L36,10276,A19,B25,C31,PCS,78,7.36,C,C10,8.657656,574.08,4970.19
43171,L36,10276,A19,B25,C31,PCS,816,7.36,C,C10,8.657656,6005.76,51995.8
43171,L36,10276,A19,B25,C31,PCS,881,7.36,C,C10,8.657656,6484.16,56137.63
43171,L36,10276,A19,B25,C31,PCS,984,7.36,C,C10,8.657656,7242.24,62700.82
43171,L36,10276,A19,B25,C31,PCS,472,7.36,C,C10,8.657656,3473.92,30076
43171,L36,10276,A19,B25,C31,PCS,891,7.36,C,C10,8.657656,6557.76,56774.83
43171,L36,10276,A19,B25,C31,PCS,967,7.36,C,C10,8.657656,7117.12,61617.58
43171,L36,10276,A19,B25,C31,PCS,549,7.36,C,C10,8.657656,4040.64,34982.47
43171,L36,10276,A19,B25,C31,PCS,751,7.36,C,C10,8.657656,5527.36,47853.98
43171,L36,10276,A19,B25,C31,PCS,48,7.36,C,C10,8.657656,353.28,3058.58
43171,L36,10319,A10,B20,C37,PCS,919,2.78,C,C05,3.40242,2554.82,8692.57
43171,L36,10319,A10,B20,C37,PCS,392,2.78,C,C05,3.40242,1089.76,3707.82
43171,L36,10319,A10,B20,C37,PCS,177,2.78,C,C05,3.40242,492.06,1674.19
43171,L36,10319,A10,B20,C37,PCS,587,2.78,C,C05,3.40242,1631.86,5552.27
43171,L36,10319,A10,B20,C37,PCS,946,2.78,C,C05,3.40242,2629.88,8947.96
43171,L36,10319,A10,B20,C37,PCS,525,2.78,C,C05,3.40242,1459.5,4965.83
43171,L36,10319,A10,B20,C37,PCS,466,2.78,C,C05,3.40242,1295.48,4407.77
43171,L36,10319,A10,B20,C37,PCS,199,2.78,C,C05,3.40242,553.22,1882.29
43171,L36,10319,A10,B20,C37,PCS,374,2.78,C,C05,3.40242,1039.72,3537.56
43171,L36,10319,A10,B20,C37,PCS,119,2.78,C,C05,3.40242,330.82,1125.59
43173,L36,10359,A10,B21,C34,PCS,519,1.89,D,C06,3.547054,980.91,3479.34
43173,L36,10359,A10,B21,C34,PCS,923,1.89,D,C06,3.547054,1744.47,6187.73
43173,L36,10359,A10,B21,C34,PCS,852,1.89,D,C06,3.547054,1610.28,5711.75
43173,L36,10359,A10,B21,C34,PCS,242,1.89,D,C06,3.547054,457.38,1622.35
43173,L36,10359,A10,B21,C34,PCS,461,1.89,D,C06,3.547054,871.29,3090.51
43173,L36,10359,A10,B21,C34,PCS,299,1.89,D,C06,3.547054,565.11,2004.48
43173,L36,10359,A10,B21,C34,PCS,328,1.89,D,C06,3.547054,619.92,2198.89
43173,L36,10359,A10,B21,C34,PCS,254,1.89,D,C06,3.547054,480.06,1702.8
43173,L36,10359,A10,B21,C34,PCS,77,1.89,D,C06,3.547054,145.53,516.2
43173,L36,10359,A10,B21,C34,PCS,762,1.89,D,C06,3.547054,1440.18,5108.4
43174,L36,10417,A14,B30,C35,PCS,506,2.51,C,C03,7.133317,1270.06,9059.74
43174,L36,10417,A14,B30,C35,PCS,90,2.51,C,C03,7.133317,225.9,1611.42
43174,L36,10417,A14,B30,C35,PCS,632,2.51,C,C03,7.133317,1586.32,11315.72
43174,L36,10417,A14,B30,C35,PCS,621,2.51,C,C03,7.133317,1558.71,11118.77
43174,L36,10417,A14,B30,C35,PCS,650,2.51,C,C03,7.133317,1631.5,11638.01
43174,L36,10417,A14,B30,C35,PCS,787,2.51,C,C03,7.133317,1975.37,14090.94
43174,L36,10417,A14,B30,C35,PCS,513,2.51,C,C03,7.133317,1287.63,9185.07
43174,L36,10417,A14,B30,C35,PCS,142,2.51,C,C03,7.133317,356.42,2542.46
43174,L36,10417,A14,B30,C35,PCS,422,2.51,C,C03,7.133317,1059.22,7555.75
43174,L36,10417,A14,B30,C35,PCS,378,2.51,C,C03,7.133317,948.78,6767.95
43181,L36,10451,A12,B27,C36,PCS,980,3.6,C,C06,3.547054,3528,12514.01
43181,L36,10451,A12,B27,C36,PCS,387,3.6,C,C06,3.547054,1393.2,4941.76
43181,L36,10451,A12,B27,C36,PCS,677,3.6,C,C06,3.547054,2437.2,8644.88
43181,L36,10451,A12,B27,C36,PCS,629,3.6,C,C06,3.547054,2264.4,8031.95
43181,L36,10451,A12,B27,C36,PCS,122,3.6,C,C06,3.547054,439.2,1557.87
43181,L36,10451,A12,B27,C36,PCS,472,3.6,C,C06,3.547054,1699.2,6027.15
43181,L36,10451,A12,B27,C36,PCS,945,3.6,C,C06,3.547054,3402,12067.08
43181,L36,10451,A12,B27,C36,PCS,452,3.6,C,C06,3.547054,1627.2,5771.77
43181,L36,10451,A12,B27,C36,PCS,162,3.6,C,C06,3.547054,583.2,2068.64
43181,L36,10451,A12,B27,C36,PCS,579,3.6,C,C06,3.547054,2084.4,7393.48
43182,L36,10452,A16,B29,C38,PCS,180,3.44,D,C06,3.547054,619.2,2196.34
43182,L36,10452,A16,B29,C38,PCS,641,3.44,D,C06,3.547054,2205.04,7821.4
43182,L36,10452,A16,B29,C38,PCS,288,3.44,D,C06,3.547054,990.72,3514.14
43182,L36,10452,A16,B29,C38,PCS,319,3.44,D,C06,3.547054,1097.36,3892.4
43182,L36,10452,A16,B29,C38,PCS,743,3.44,D,C06,3.547054,2555.92,9065.99
43182,L36,10452,A16,B29,C38,PCS,988,3.44,D,C06,3.547054,3398.72,12055.44
43182,L36,10452,A16,B29,C38,PCS,38,3.44,D,C06,3.547054,130.72,463.67
43182,L36,10452,A16,B29,C38,PCS,253,3.44,D,C06,3.547054,870.32,3087.07
43182,L36,10452,A16,B29,C38,PCS,609,3.44,D,C06,3.547054,2094.96,7430.94
43182,L36,10452,A16,B29,C38,PCS,381,3.44,D,C06,3.547054,1310.64,4648.91
43161,L36,10481,A12,B30,C40,PCS,518,2.62,C,C10,8.657656,1357.16,11749.82
43161,L36,10481,A12,B30,C40,PCS,573,2.62,C,C10,8.657656,1501.26,12997.39
43161,L36,10481,A12,B30,C40,PCS,133,2.62,C,C10,8.657656,348.46,3016.85
43161,L36,10481,A12,B30,C40,PCS,319,2.62,C,C10,8.657656,835.78,7235.9
43161,L36,10481,A12,B30,C40,PCS,640,2.62,C,C10,8.657656,1676.8,14517.16
43161,L36,10481,A12,B30,C40,PCS,761,2.62,C,C10,8.657656,1993.82,17261.81
