Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43138,L45,11292,A14,B25,C39,PCS,171,7.91,C,C08,1.496196,1352.61,2023.77
43138,L45,11292,A14,B25,C39,PCS,607,7.91,C,C08,1.496196,4801.37,7183.79
43138,L45,11292,A14,B25,C39,PCS,741,7.91,C,C08,1.496196,5861.31,8769.67
43138,L45,11292,A14,B25,C39,PCS,960,7.91,C,C08,1.496196,7593.6,11361.51
43138,L45,11292,A14,B25,C39,PCS,503,7.91,C,C08,1.496196,3978.73,5952.96
43138,L45,11292,A14,B25,C39,PCS,528,7.91,C,C08,1.496196,4176.48,6248.83
43138,L45,11292,A14,B25,C39,PCS,320,7.91,C,C08,1.496196,2531.2,3787.17
43138,L45,11292,A14,B25,C39,PCS,313,7.91,C,C08,1.496196,2475.83,3704.33
43138,L45,11292,A14,B25,C39,PCS,282,7.91,C,C08,1.496196,2230.62,3337.44
43152,L45,11326,A17,B28,C35,PCS,990,8.22,C,C05,3.40242,8137.8,27688.21
43152,L45,11326,A17,B28,C35,PCS,594,8.22,C,C05,3.40242,4882.68,16612.93
43152,L45,11326,A17,B28,C35,PCS,199,8.22,C,C05,3.40242,1635.78,5565.61
43152,L45,11326,A17,B28,C35,PCS,24,8.22,C,C05,3.40242,197.28,671.23
43152,L45,11326,A17,B28,C35,PCS,170,8.22,C,C05,3.40242,1397.4,4754.54
43152,L45,11326,A17,B28,C35,PCS,560,8.22,C,C05,3.40242,4603.2,15662.02
43152,L45,11326,A17,B28,C35,PCS,381,8.22,C,C05,3.40242,3131.82,10655.77
43152,L45,11326,A17,B28,C35,PCS,49,8.22,C,C05,3.40242,402.78,1370.43
43152,L45,11326,A17,B28,C35,PCS,521,8.22,C,C05,3.40242,4282.62,14571.27
43152,L45,11326,A17,B28,C35,PCS,899,8.22,C,C05,3.40242,7389.78,25143.14
43152,L45,11392,A19,B28,C37,PCS,173,2.92,D,C03,7.133317,505.16,3603.47
43152,L45,11392,A19,B28,C37,PCS,64,2.92,D,C03,7.133317,186.88,1333.07
43152,L45,11392,A19,B28,C37,PCS,279,2.92,D,C03,7.133317,814.68,5811.37
43152,L45,11392,A19,B28,C37,PCS,977,2.92,D,C03,7.133317,2852.84,20350.21
43152,L45,11392,A19,B28,C37,PCS,125,2.92,D,C03,7.133317,365,2603.66
43152,L45,11392,A19,B28,C37,PCS,110,2.92,D,C03,7.133317,321.2,2291.22
43152,L45,11392,A19,B28,C37,PCS,860,2.92,D,C03,7.133317,2511.2,17913.19
43152,L45,11392,A19,B28,C37,PCS,208,2.92,D,C03,7.133317,607.36,4332.49
43152,L45,11392,A19,B28,C37,PCS,906,2.92,D,C03,7.133317,2645.52,18871.33
43152,L45,11392,A19,B28,C37,PCS,623,2.92,D,C03,7.133317,1819.16,12976.64
43154,L45,11556,A14,B29,C32,PCS,789,5.12,D,C08,1.496196,4039.68,6044.15
43154,L45,11556,A14,B29,C32,PCS,294,5.12,D,C08,1.496196,1505.28,2252.19
43154,L45,11556,A14,B29,C32,PCS,658,5.12,D,C08,1.496196,3368.96,5040.62
43154,L45,11556,A14,B29,C32,PCS,613,5.12,D,C08,1.496196,3138.56,4695.9
43154,L45,11556,A14,B29,C32,PCS,842,5.12,D,C08,1.496196,4311.04,6450.16
43154,L45,11556,A14,B29,C32,PCS,398,5.12,D,C08,1.496196,2037.76,3048.89
43154,L45,11556,A14,B29,C32,PCS,554,5.12,D,C08,1.496196,2836.48,4243.93
43154,L45,11556,A14,B29,C32,PCS,926,5.12,D,C08,1.496196,4741.12,7093.64
43154,L45,11556,A14,B29,C32,PCS,359,5.12,D,C08,1.496196,1838.08,2750.13
43154,L45,11556,A14,B29,C32,PCS,71,5.12,D,C08,1.496196,363.52,543.9
43145,L45,11638,A15,B22,C30,PCS,50,8.43,C,C01,6.825646,421.5,2877.01
43145,L45,11638,A15,B22,C30,PCS,37,8.43,C,C01,6.825646,311.91,2128.99
43145,L45,11638,A15,B22,C30,PCS,282,8.43,C,C01,6.825646,2377.26,16226.34
43145,L45,11638,A15,B22,C30,PCS,474,8.43,C,C01,6.825646,3995.82,27274.05
43145,L45,11638,A15,B22,C30,PCS,704,8.43,C,C01,6.825646,5934.72,40508.3
43145,L45,11638,A15,B22,C30,PCS,36,8.43,C,C01,6.825646,303.48,2071.45
43145,L45,11638,A15,B22,C30,PCS,908,8.43,C,C01,6.825646,7654.44,52246.5
43145,L45,11638,A15,B22,C30,PCS,31,8.43,C,C01,6.825646,261.33,1783.75
43145,L45,11638,A15,B22,C30,PCS,63,8.43,C,C01,6.825646,531.09,3625.03
43145,L45,11638,A15,B22,C30,PCS,975,8.43,C,C01,6.825646,8219.25,56101.69
43132,L45,11656,A16,B25,C32,PCS,829,3.44,D,C02,9.912483,2851.76,28268.02
43132,L45,11656,A16,B25,C32,PCS,376,3.44,D,C02,9.912483,1293.44,12821.2
43132,L45,11656,A16,B25,C32,PCS,647,3.44,D,C02,9.912483,2225.68,22062.02
43132,L45,11656,A16,B25,C32,PCS,63,3.44,D,C02,9.912483,216.72,2148.23
43132,L45,11656,A16,B25,C32,PCS,996,3.44,D,C02,9.912483,3426.24,33962.55
43132,L45,11656,A16,B25,C32,PCS,433,3.44,D,C02,9.912483,1489.52,14764.84
43132,L45,11656,A16,B25,C32,PCS,28,3.44,D,C02,9.912483,96.32,954.77
43132,L45,11656,A16,B25,C32,PCS,34,3.44,D,C02,9.912483,116.96,1159.36
43132,L45,11656,A16,B25,C32,PCS,712,3.44,D,C02,9.912483,2449.28,24278.45
43132,L45,11656,A16,B25,C32,PCS,858,3.44,D,C02,9.912483,2951.52,29256.89
43157,L45,11777,A17,B27,C34,PCS,978,9.2,C,C06,3.547054,8997.6,31914.97
43157,L45,11777,A17,B27,C34,PCS,130,9.2,C,C06,3.547054,1196,4242.28
43157,L45,11777,A17,B27,C34,PCS,360,9.2,C,C06,3.547054,3312,11747.84
43157,L45,11777,A17,B27,C34,PCS,475,9.2,C,C06,3.547054,4370,15500.63
43157,L45,11777,A17,B27,C34,PCS,654,9.2,C,C06,3.547054,6016.8,21341.91
43157,L45,11777,A17,B27,C34,PCS,129,9.2,C,C06,3.547054,1186.8,4209.64
43157,L45,11777,A17,B27,C34,PCS,45,9.2,C,C06,3.547054,414,1468.48
43157,L45,11777,A17,B27,C34,PCS,811,9.2,C,C06,3.547054,7461.2,26465.28
43157,L45,11777,A17,B27,C34,PCS,504,9.2,C,C06,3.547054,4636.8,16446.98
43157,L45,11777,A17,B27,C34,PCS,592,9.2,C,C06,3.547054,5446.4,19318.67
43136,L45,11834,A11,B28,C36,PCS,222,8.15,C,C06,3.547054,1809.3,6417.68
43136,L45,11834,A11,B28,C36,PCS,223,8.15,C,C06,3.547054,1817.45,6446.59
43136,L45,11834,A11,B28,C36,PCS,805,8.15,C,C06,3.547054,6560.75,23271.33
43136,L45,11834,A11,B28,C36,PCS,220,8.15,C,C06,3.547054,1793,6359.87
43136,L45,11834,A11,B28,C36,PCS,907,8.15,C,C06,3.547054,7392.05,26220
43136,L45,11834,A11,B28,C36,PCS,817,8.15,C,C06,3.547054,6658.55,23618.24
43136,L45,11834,A11,B28,C36,PCS,255,8.15,C,C06,3.547054,2078.25,7371.66
43136,L45,11834,A11,B28,C36,PCS,655,8.15,C,C06,3.547054,5338.25,18935.06
43136,L45,11834,A11,B28,C36,PCS,258,8.15,C,C06,3.547054,2102.7,7458.39
43136,L45,11834,A11,B28,C36,PCS,632,8.15,C,C06,3.547054,5150.8,18270.17
43151,L45,11934,A10,B28,C36,PCS,419,5.35,D,C02,9.912483,2241.65,22220.32
43151,L45,11934,A10,B28,C36,PCS,618,5.35,D,C02,9.912483,3306.3,32773.64
43151,L45,11934,A10,B28,C36,PCS,887,5.35,D,C02,9.912483,4745.45,47039.19
43151,L45,11934,A10,B28,C36,PCS,132,5.35,D,C02,9.912483,706.2,7000.2
43151,L45,11934,A10,B28,C36,PCS,682,5.35,D,C02,9.912483,3648.7,36167.68
43151,L45,11934,A10,B28,C36,PCS,60,5.35,D,C02,9.912483,321,3181.91
43151,L45,11934,A10,B28,C36,PCS,516,5.35,D,C02,9.912483,2760.6,27364.4
43151,L45,11934,A10,B28,C36,PCS,968,5.35,D,C02,9.912483,5178.8,51334.77
43151,L45,11934,A10,B28,C36,PCS,855,5.35,D,C02,9.912483,4574.25,45342.18
43151,L45,11934,A10,B28,C36,PCS,767,5.35,D,C02,9.912483,4103.45,40675.38
43142,L45,12110,A13,B21,C30,PCS,515,9.81,C,C02,9.912483,5052.15,50079.35
43142,L45,12110,A13,B21,C30,PCS,989,9.81,C,C02,9.912483,9702.09,96171.8
43142,L45,12110,A13,B21,C30,PCS,204,9.81,C,C02,9.912483,2001.24,19837.26
43142,L45,12110,A13,B21,C30,PCS,38,9.81,C,C02,9.912483,372.78,3695.18
43142,L45,12110,A13,B21,C30,PCS,651,9.81,C,C02,9.912483,6386.31,63304.19
43142,L45,12110,A13,B21,C30,PCS,996,9.81,C,C02,9.912483,9770.76,96852.49
43142,L45,12110,A13,B21,C30,PCS,164,9.81,C,C02,9.912483,1608.84,15947.6
43142,L45,12110,A13,B21,C30,PCS,439,9.81,C,C02,9.912483,4306.59,42689
43142,L45,12110,A13,B21,C30,PCS,400,9.81,C,C02,9.912483,3924,38896.58
43142,L45,12110,A13,B21,C30,PCS,732,9.81,C,C02,9.912483,7180.92,71180.75
43138,L45,12318,A17,B30,C38,PCS,16,7.91,D,C08,1.496196,126.56,189.36
43138,L45,12318,A17,B30,C38,PCS,122,7.91,D,C08,1.496196,965.02,1443.86
43138,L45,12318,A17,B30,C38,PCS,934,7.91,D,C08,1.496196,7387.94,11053.81
43138,L45,12318,A17,B30,C38,PCS,777,7.91,D,C08,1.496196,6146.07,9195.73
43138,L45,12318,A17,B30,C38,PCS,343,7.91,D,C08,1.496196,2713.13,4059.37
43138,L45,12318,A17,B30,C38,PCS,144,7.91,D,C08,1.496196,1139.04,1704.23
43138,L45,12318,A17,B30,C38,PCS,9,7.91,D,C08,1.496196,71.19,106.51
43138,L45,12318,A17,B30,C38,PCS,854,7.91,D,C08,1.496196,6755.14,10107.01
43138,L45,12318,A17,B30,C38,PCS,582,7.91,D,C08,1.496196,4603.62,6887.92
43138,L45,12318,A17,B30,C38,PCS,469,7.91,D,C08,1.496196,3709.79,5550.57
43152,L45,12400,A13,B30,C39,PCS,708,8.22,C,C05,3.40242,5819.76,19801.27
43152,L45,12400,A13,B30,C39,PCS,257,8.22,C,C05,3.40242,2112.54,7187.75
43152,L45,12400,A13,B30,C39,PCS,559,8.22,C,C05,3.40242,4594.98,15634.05
43152,L45,12400,A13,B30,C39,PCS,236,8.22,C,C05,3.40242,1939.92,6600.42
43152,L45,12400,A13,B30,C39,PCS,183,8.22,C,C05,3.40242,1504.26,5118.12
43152,L45,12400,A13,B30,C39,PCS,461,8.22,C,C05,3.40242,3789.42,12893.2
43152,L45,12400,A13,B30,C39,PCS,502,8.22,C,C05,3.40242,4126.44,14039.88
43152,L45,12400,A13,B30,C39,PCS,742,8.22,C,C05,3.40242,6099.24,20752.18
43152,L45,12400,A13,B30,C39,PCS,360,8.22,C,C05,3.40242,2959.2,10068.44
43152,L45,12400,A13,B30,C39,PCS,713,8.22,C,C05,3.40242,5860.86,19941.11
43157,L45,12579,A16,B22,C37,PCS,826,8.79,D,C05,3.40242,7260.54,24703.41
43157,L45,12579,A16,B22,C37,PCS,518,8.79,D,C05,3.40242,4553.22,15491.97
43157,L45,12579,A16,B22,C37,PCS,529,8.79,D,C05,3.40242,4649.91,15820.95
43157,L45,12579,A16,B22,C37,PCS,132,8.79,D,C05,3.40242,1160.28,3947.76
43157,L45,12579,A16,B22,C37,PCS,155,8.79,D,C05,3.40242,1362.45,4635.63
43157,L45,12579,A16,B22,C37,PCS,37,8.79,D,C05,3.40242,325.23,1106.57
43157,L45,12579,A16,B22,C37,PCS,576,8.79,D,C05,3.40242,5063.04,17226.59
43157,L45,12579,A16,B22,C37,PCS,987,8.79,D,C05,3.40242,8675.73,29518.48
