Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43137,L55,12867,A13,B26,C37,PCS,597,3.64,D,C04,5.388146,2173.08,11708.87
43137,L55,12867,A13,B26,C37,PCS,724,3.64,D,C04,5.388146,2635.36,14199.7
43137,L55,12867,A13,B26,C37,PCS,239,3.64,D,C04,5.388146,869.96,4687.47
43158,L55,12918,A10,B21,C37,PCS,689,5.54,C,C03,7.133317,3817.06,27228.3
43158,L55,12918,A10,B21,C37,PCS,23,5.54,C,C03,7.133317,127.42,908.93
43158,L55,12918,A10,B21,C37,PCS,220,5.54,C,C03,7.133317,1218.8,8694.09
43158,L55,12918,A10,B21,C37,PCS,701,5.54,C,C03,7.133317,3883.54,27702.52
43158,L55,12918,A10,B21,C37,PCS,593,5.54,C,C03,7.133317,3285.22,23434.52
43158,L55,12918,A10,B21,C37,PCS,710,5.54,C,C03,7.133317,3933.4,28058.19
43158,L55,12918,A10,B21,C37,PCS,592,5.54,C,C03,7.133317,3279.68,23395
43158,L55,12918,A10,B21,C37,PCS,801,5.54,C,C03,7.133317,4437.54,31654.38
43158,L55,12918,A10,B21,C37,PCS,840,5.54,C,C03,7.133317,4653.6,33195.6
43158,L55,12918,A10,B21,C37,PCS,787,5.54,C,C03,7.133317,4359.98,31101.12
43158,L55,13000,A17,B20,C34,PCS,944,2.54,C,C02,9.912483,2397.76,23767.76
43158,L55,13000,A17,B20,C34,PCS,28,2.54,C,C02,9.912483,71.12,704.98
43158,L55,13000,A17,B20,C34,PCS,903,2.54,C,C02,9.912483,2293.62,22735.47
43158,L55,13000,A17,B20,C34,PCS,20,2.54,C,C02,9.912483,50.8,503.55
43158,L55,13000,A17,B20,C34,PCS,936,2.54,C,C02,9.912483,2377.44,23566.33
43158,L55,13000,A17,B20,C34,PCS,147,2.54,C,C02,9.912483,373.38,3701.12
43158,L55,13000,A17,B20,C34,PCS,127,2.54,C,C02,9.912483,322.58,3197.57
43158,L55,13000,A17,B20,C34,PCS,113,2.54,C,C02,9.912483,287.02,2845.08
