Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43284,L69,15305,A20,B25,C38,PCS,74,3.7,D,C10,8.657656,273.8,2370.47
43284,L69,15305,A20,B25,C38,PCS,214,3.7,D,C10,8.657656,791.8,6855.13
43284,L69,15305,A20,B25,C38,PCS,647,3.7,D,C10,8.657656,2393.9,20725.56
43284,L69,15305,A20,B25,C38,PCS,47,3.7,D,C10,8.657656,173.9,1505.57
43284,L69,15305,A20,B25,C38,PCS,89,3.7,D,C10,8.657656,329.3,2850.97
43284,L69,15305,A20,B25,C38,PCS,290,3.7,D,C10,8.657656,1073,9289.66
43284,L69,15305,A20,B25,C38,PCS,185,3.7,D,C10,8.657656,684.5,5926.17
43284,L69,15305,A20,B25,C38,PCS,771,3.7,D,C10,8.657656,2852.7,24697.7
43284,L69,15305,A20,B25,C38,PCS,807,3.7,D,C10,8.657656,2985.9,25850.9
43284,L69,15305,A20,B25,C38,PCS,484,3.7,D,C10,8.657656,1790.8,15504.13
43291,L69,15350,A12,B24,C32,PCS,329,3.48,D,C01,6.825646,1144.92,7814.82
43291,L69,15350,A12,B24,C32,PCS,601,3.48,D,C01,6.825646,2091.48,14275.7
43291,L69,15350,A12,B24,C32,PCS,705,3.48,D,C01,6.825646,2453.4,16746.04
43291,L69,15350,A12,B24,C32,PCS,80,3.48,D,C01,6.825646,278.4,1900.26
43291,L69,15350,A12,B24,C32,PCS,440,3.48,D,C01,6.825646,1531.2,10451.43
43291,L69,15350,A12,B24,C32,PCS,627,3.48,D,C01,6.825646,2181.96,14893.29
43291,L69,15350,A12,B24,C32,PCS,797,3.48,D,C01,6.825646,2773.56,18931.34
43291,L69,15350,A12,B24,C32,PCS,759,3.48,D,C01,6.825646,2641.32,18028.72
43291,L69,15350,A12,B24,C32,PCS,909,3.48,D,C01,6.825646,3163.32,21591.7
43291,L69,15350,A12,B24,C32,PCS,781,3.48,D,C01,6.825646,2717.88,18551.29
43292,L69,15351,A16,B26,C36,PCS,673,4.89,C,C05,3.40242,3290.97,11197.26
43292,L69,15351,A16,B26,C36,PCS,787,4.89,C,C05,3.40242,3848.43,13093.98
43292,L69,15351,A16,B26,C36,PCS,182,4.89,C,C05,3.40242,889.98,3028.09
43292,L69,15351,A16,B26,C36,PCS,264,4.89,C,C05,3.40242,1290.96,4392.39
43292,L69,15351,A16,B26,C36,PCS,286,4.89,C,C05,3.40242,1398.54,4758.42
43292,L69,15351,A16,B26,C36,PCS,723,4.89,C,C05,3.40242,3535.47,12029.15
43292,L69,15351,A16,B26,C36,PCS,572,4.89,C,C05,3.40242,2797.08,9516.84
43292,L69,15351,A16,B26,C36,PCS,165,4.89,C,C05,3.40242,806.85,2745.24
43292,L69,15351,A16,B26,C36,PCS,916,4.89,C,C05,3.40242,4479.24,15240.26
43292,L69,15351,A16,B26,C36,PCS,84,4.89,C,C05,3.40242,410.76,1397.58
43290,L69,15560,A19,B21,C30,PCS,336,3.25,C,C10,8.657656,1092,9454.16
43290,L69,15560,A19,B21,C30,PCS,388,3.25,C,C10,8.657656,1261,10917.3
43290,L69,15560,A19,B21,C30,PCS,432,3.25,C,C10,8.657656,1404,12155.35
43290,L69,15560,A19,B21,C30,PCS,909,3.25,C,C10,8.657656,2954.25,25576.88
43290,L69,15560,A19,B21,C30,PCS,286,3.25,C,C10,8.657656,929.5,8047.29
43290,L69,15560,A19,B21,C30,PCS,747,3.25,C,C10,8.657656,2427.75,21018.62
43290,L69,15560,A19,B21,C30,PCS,899,3.25,C,C10,8.657656,2921.75,25295.51
43290,L69,15560,A19,B21,C30,PCS,763,3.25,C,C10,8.657656,2479.75,21468.82
43290,L69,15560,A19,B21,C30,PCS,221,3.25,C,C10,8.657656,718.25,6218.36
43290,L69,15560,A19,B21,C30,PCS,924,3.25,C,C10,8.657656,3003,25998.94
43285,L69,15639,A12,B30,C31,PCS,517,3.76,C,C01,6.825646,1943.92,13268.51
43285,L69,15639,A12,B30,C31,PCS,505,3.76,C,C01,6.825646,1898.8,12960.54
43285,L69,15639,A12,B30,C31,PCS,60,3.76,C,C01,6.825646,225.6,1539.87
43285,L69,15639,A12,B30,C31,PCS,785,3.76,C,C01,6.825646,2951.6,20146.58
43285,L69,15639,A12,B30,C31,PCS,866,3.76,C,C01,6.825646,3256.16,22225.4
43285,L69,15639,A12,B30,C31,PCS,363,3.76,C,C01,6.825646,1364.88,9316.19
43285,L69,15639,A12,B30,C31,PCS,416,3.76,C,C01,6.825646,1564.16,10676.4
43285,L69,15639,A12,B30,C31,PCS,771,3.76,C,C01,6.825646,2898.96,19787.27
43285,L69,15639,A12,B30,C31,PCS,859,3.76,C,C01,6.825646,3229.84,22045.74
43285,L69,15639,A12,B30,C31,PCS,979,3.76,C,C01,6.825646,3681.04,25125.48
43285,L69,15669,A12,B23,C37,PCS,44,3.76,D,C01,6.825646,165.44,1129.23
43285,L69,15669,A12,B23,C37,PCS,89,3.76,D,C01,6.825646,334.64,2284.13
43285,L69,15669,A12,B23,C37,PCS,996,3.76,D,C01,6.825646,3744.96,25561.77
43285,L69,15669,A12,B23,C37,PCS,761,3.76,D,C01,6.825646,2861.36,19530.63
43285,L69,15669,A12,B23,C37,PCS,834,3.76,D,C01,6.825646,3135.84,21404.13
