Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43066,L94,13974,A16,B21,C32,PCS,734,6.74,D,C08,1.496196,4947.16,7401.92
43063,L94,13990,A20,B20,C38,PCS,925,2.42,D,C01,6.825646,2238.5,15279.21
43063,L94,13990,A20,B20,C38,PCS,104,2.42,D,C01,6.825646,251.68,1717.88
43063,L94,13990,A20,B20,C38,PCS,390,2.42,D,C01,6.825646,943.8,6442.04
43063,L94,13990,A20,B20,C38,PCS,61,2.42,D,C01,6.825646,147.62,1007.6
43063,L94,13990,A20,B20,C38,PCS,31,2.42,D,C01,6.825646,75.02,512.06
43063,L94,13990,A20,B20,C38,PCS,709,2.42,D,C01,6.825646,1715.78,11711.31
43063,L94,13990,A20,B20,C38,PCS,754,2.42,D,C01,6.825646,1824.68,12454.62
43063,L94,13990,A20,B20,C38,PCS,69,2.42,D,C01,6.825646,166.98,1139.75
43063,L94,13990,A20,B20,C38,PCS,535,2.42,D,C01,6.825646,1294.7,8837.16
43063,L94,13990,A20,B20,C38,PCS,188,2.42,D,C01,6.825646,454.96,3105.4
43045,L94,14048,A18,B27,C36,PCS,908,5.04,C,C01,6.825646,4576.32,31236.34
43045,L94,14048,A18,B27,C36,PCS,301,5.04,C,C01,6.825646,1517.04,10354.78
43045,L94,14048,A18,B27,C36,PCS,731,5.04,C,C01,6.825646,3684.24,25147.32
43045,L94,14048,A18,B27,C36,PCS,346,5.04,C,C01,6.825646,1743.84,11902.83
43045,L94,14048,A18,B27,C36,PCS,816,5.04,C,C01,6.825646,4112.64,28071.42
43045,L94,14048,A18,B27,C36,PCS,401,5.04,C,C01,6.825646,2021.04,13794.9
43045,L94,14048,A18,B27,C36,PCS,530,5.04,C,C01,6.825646,2671.2,18232.67
43045,L94,14048,A18,B27,C36,PCS,328,5.04,C,C01,6.825646,1653.12,11283.61
43045,L94,14048,A18,B27,C36,PCS,204,5.04,C,C01,6.825646,1028.16,7017.86
43045,L94,14048,A18,B27,C36,PCS,259,5.04,C,C01,6.825646,1305.36,8909.93
43053,L94,14124,A11,B29,C38,PCS,542,1.08,C,C02,9.912483,585.36,5802.37
43053,L94,14124,A11,B29,C38,PCS,470,1.08,C,C02,9.912483,507.6,5031.58
43053,L94,14124,A11,B29,C38,PCS,982,1.08,C,C02,9.912483,1060.56,10512.78
43053,L94,14124,A11,B29,C38,PCS,605,1.08,C,C02,9.912483,653.4,6476.82
43053,L94,14124,A11,B29,C38,PCS,612,1.08,C,C02,9.912483,660.96,6551.75
43053,L94,14124,A11,B29,C38,PCS,844,1.08,C,C02,9.912483,911.52,9035.43
43053,L94,14124,A11,B29,C38,PCS,441,1.08,C,C02,9.912483,476.28,4721.12
43053,L94,14124,A11,B29,C38,PCS,297,1.08,C,C02,9.912483,320.76,3179.53
43053,L94,14124,A11,B29,C38,PCS,369,1.08,C,C02,9.912483,398.52,3950.32
43053,L94,14124,A11,B29,C38,PCS,779,1.08,C,C02,9.912483,841.32,8339.57
43055,L94,14155,A20,B25,C30,PCS,438,9.95,D,C02,9.912483,4358.1,43199.59
43055,L94,14155,A20,B25,C30,PCS,589,9.95,D,C02,9.912483,5860.55,58092.6
43055,L94,14155,A20,B25,C30,PCS,522,9.95,D,C02,9.912483,5193.9,51484.45
43055,L94,14155,A20,B25,C30,PCS,715,9.95,D,C02,9.912483,7114.25,70519.88
43055,L94,14155,A20,B25,C30,PCS,544,9.95,D,C02,9.912483,5412.8,53654.29
43055,L94,14155,A20,B25,C30,PCS,289,9.95,D,C02,9.912483,2875.55,28503.84
43055,L94,14155,A20,B25,C30,PCS,608,9.95,D,C02,9.912483,6049.6,59966.56
43055,L94,14155,A20,B25,C30,PCS,875,9.95,D,C02,9.912483,8706.25,86300.56
43055,L94,14155,A20,B25,C30,PCS,452,9.95,D,C02,9.912483,4497.4,44580.4
43055,L94,14155,A20,B25,C30,PCS,835,9.95,D,C02,9.912483,8308.25,82355.39
43042,L94,14254,A19,B29,C32,PCS,566,6.3,C,C05,3.40242,3565.8,12132.35
43042,L94,14254,A19,B29,C32,PCS,316,6.3,C,C05,3.40242,1990.8,6773.54
43042,L94,14254,A19,B29,C32,PCS,283,6.3,C,C05,3.40242,1782.9,6066.17
43042,L94,14254,A19,B29,C32,PCS,615,6.3,C,C05,3.40242,3874.5,13182.68
43042,L94,14254,A19,B29,C32,PCS,675,6.3,C,C05,3.40242,4252.5,14468.79
43042,L94,14254,A19,B29,C32,PCS,947,6.3,C,C05,3.40242,5966.1,20299.18
43042,L94,14254,A19,B29,C32,PCS,606,6.3,C,C05,3.40242,3817.8,12989.76
43042,L94,14254,A19,B29,C32,PCS,359,6.3,C,C05,3.40242,2261.7,7695.25
43042,L94,14254,A19,B29,C32,PCS,543,6.3,C,C05,3.40242,3420.9,11639.34
43042,L94,14254,A19,B29,C32,PCS,646,6.3,C,C05,3.40242,4069.8,13847.17
43056,L94,14260,A17,B24,C40,PCS,602,8.01,D,C10,8.657656,4822.02,41747.39
