Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43238,L61,16630,A19,B23,C30,PCS,624,5.2,C,C01,6.825646,3244.8,22147.86
43238,L61,16630,A19,B23,C30,PCS,818,5.2,C,C01,6.825646,4253.6,29033.57
43238,L61,16630,A19,B23,C30,PCS,242,5.2,C,C01,6.825646,1258.4,8589.39
43238,L61,16630,A19,B23,C30,PCS,91,5.2,C,C01,6.825646,473.2,3229.9
43238,L61,16630,A19,B23,C30,PCS,672,5.2,C,C01,6.825646,3494.4,23851.54
43238,L61,16630,A19,B23,C30,PCS,159,5.2,C,C01,6.825646,826.8,5643.44
43238,L61,16630,A19,B23,C30,PCS,693,5.2,C,C01,6.825646,3603.6,24596.9
43249,L61,16656,A15,B25,C37,PCS,235,9.47,C,C10,8.657656,2225.45,19267.18
43249,L61,16656,A15,B25,C37,PCS,342,9.47,C,C10,8.657656,3238.74,28039.9
43249,L61,16656,A15,B25,C37,PCS,816,9.47,C,C10,8.657656,7727.52,66902.21
43249,L61,16656,A15,B25,C37,PCS,747,9.47,C,C10,8.657656,7074.09,61245.04
43249,L61,16656,A15,B25,C37,PCS,307,9.47,C,C10,8.657656,2907.29,25170.32
43249,L61,16656,A15,B25,C37,PCS,751,9.47,C,C10,8.657656,7111.97,61572.99
43249,L61,16656,A15,B25,C37,PCS,490,9.47,C,C10,8.657656,4640.3,40174.12
43249,L61,16656,A15,B25,C37,PCS,513,9.47,C,C10,8.657656,4858.11,42059.85
43249,L61,16656,A15,B25,C37,PCS,956,9.47,C,C10,8.657656,9053.32,78380.53
43249,L61,16656,A15,B25,C37,PCS,172,9.47,C,C10,8.657656,1628.84,14101.94
43232,L61,16830,A12,B27,C38,PCS,6,9.41,C,C06,3.547054,56.46,200.27
43232,L61,16830,A12,B27,C38,PCS,253,9.41,C,C06,3.547054,2380.73,8444.58
43232,L61,16830,A12,B27,C38,PCS,204,9.41,C,C06,3.547054,1919.64,6809.07
43232,L61,16830,A12,B27,C38,PCS,456,9.41,C,C06,3.547054,4290.96,15220.27
43232,L61,16830,A12,B27,C38,PCS,446,9.41,C,C06,3.547054,4196.86,14886.49
43232,L61,16830,A12,B27,C38,PCS,781,9.41,C,C06,3.547054,7349.21,26068.04
43232,L61,16830,A12,B27,C38,PCS,133,9.41,C,C06,3.547054,1251.53,4439.24
43232,L61,16830,A12,B27,C38,PCS,866,9.41,C,C06,3.547054,8149.06,28905.16
43232,L61,16830,A12,B27,C38,PCS,54,9.41,C,C06,3.547054,508.14,1802.4
43232,L61,16830,A12,B27,C38,PCS,385,9.41,C,C06,3.547054,3622.85,12850.44
43245,L61,16904,A19,B22,C34,PCS,73,2.53,C,C07,1.358577,184.69,250.92
43245,L61,16904,A19,B22,C34,PCS,186,2.53,C,C07,1.358577,470.58,639.32
43245,L61,16904,A19,B22,C34,PCS,724,2.53,C,C07,1.358577,1831.72,2488.53
43245,L61,16904,A19,B22,C34,PCS,527,2.53,C,C07,1.358577,1333.31,1811.4
43245,L61,16904,A19,B22,C34,PCS,810,2.53,C,C07,1.358577,2049.3,2784.13
43245,L61,16904,A19,B22,C34,PCS,295,2.53,C,C07,1.358577,746.35,1013.97
43245,L61,16904,A19,B22,C34,PCS,615,2.53,C,C07,1.358577,1555.95,2113.88
43245,L61,16904,A19,B22,C34,PCS,663,2.53,C,C07,1.358577,1677.39,2278.86
43245,L61,16904,A19,B22,C34,PCS,694,2.53,C,C07,1.358577,1755.82,2385.42
43245,L61,16904,A19,B22,C34,PCS,893,2.53,C,C07,1.358577,2259.29,3069.42
43239,L61,17334,A15,B20,C31,PCS,724,2.09,C,C02,9.912483,1513.16,14999.17
43239,L61,17334,A15,B20,C31,PCS,587,2.09,C,C02,9.912483,1226.83,12160.93
43239,L61,17334,A15,B20,C31,PCS,678,2.09,C,C02,9.912483,1417.02,14046.19
43239,L61,17334,A15,B20,C31,PCS,474,2.09,C,C02,9.912483,990.66,9819.9
43239,L61,17334,A15,B20,C31,PCS,963,2.09,C,C02,9.912483,2012.67,19950.56
43239,L61,17334,A15,B20,C31,PCS,786,2.09,C,C02,9.912483,1642.74,16283.63
43239,L61,17334,A15,B20,C31,PCS,423,2.09,C,C02,9.912483,884.07,8763.33
43239,L61,17334,A15,B20,C31,PCS,759,2.09,C,C02,9.912483,1586.31,15724.27
43239,L61,17334,A15,B20,C31,PCS,783,2.09,C,C02,9.912483,1636.47,16221.48
43239,L61,17334,A15,B20,C31,PCS,788,2.09,C,C02,9.912483,1646.92,16325.07
43226,L61,17436,A14,B30,C40,PCS,782,5.31,C,C10,8.657656,4152.42,35950.22
43226,L61,17436,A14,B30,C40,PCS,984,5.31,C,C10,8.657656,5225.04,45236.6
43226,L61,17436,A14,B30,C40,PCS,985,5.31,C,C10,8.657656,5230.35,45282.57
43226,L61,17436,A14,B30,C40,PCS,233,5.31,C,C10,8.657656,1237.23,10711.51
43226,L61,17436,A14,B30,C40,PCS,329,5.31,C,C10,8.657656,1746.99,15124.84
43226,L61,17436,A14,B30,C40,PCS,445,5.31,C,C10,8.657656,2362.95,20457.61
43226,L61,17436,A14,B30,C40,PCS,481,5.31,C,C10,8.657656,2554.11,22112.61
43226,L61,17436,A14,B30,C40,PCS,670,5.31,C,C10,8.657656,3557.7,30801.34
43226,L61,17436,A14,B30,C40,PCS,512,5.31,C,C10,8.657656,2718.72,23537.74
43226,L61,17436,A14,B30,C40,PCS,616,5.31,C,C10,8.657656,3270.96,28318.85
43240,L61,17527,A17,B24,C36,PCS,758,6.36,C,C03,7.133317,4820.88,34388.87
43240,L61,17527,A17,B24,C36,PCS,596,6.36,C,C03,7.133317,3790.56,27039.27
43240,L61,17527,A17,B24,C36,PCS,867,6.36,C,C03,7.133317,5514.12,39333.97
43240,L61,17527,A17,B24,C36,PCS,633,6.36,C,C03,7.133317,4025.88,28717.88
43240,L61,17527,A17,B24,C36,PCS,349,6.36,C,C03,7.133317,2219.64,15833.4
43240,L61,17527,A17,B24,C36,PCS,665,6.36,C,C03,7.133317,4229.4,30169.65
43240,L61,17527,A17,B24,C36,PCS,54,6.36,C,C03,7.133317,343.44,2449.87
43240,L61,17527,A17,B24,C36,PCS,92,6.36,C,C03,7.133317,585.12,4173.85
43240,L61,17527,A17,B24,C36,PCS,711,6.36,C,C03,7.133317,4521.96,32256.57
43240,L61,17527,A17,B24,C36,PCS,509,6.36,C,C03,7.133317,3237.24,23092.26
43237,L61,17561,A12,B24,C36,PCS,268,1.72,C,C06,3.547054,460.96,1635.05
43237,L61,17561,A12,B24,C36,PCS,361,1.72,C,C06,3.547054,620.92,2202.44
43237,L61,17561,A12,B24,C36,PCS,504,1.72,C,C06,3.547054,866.88,3074.87
43237,L61,17561,A12,B24,C36,PCS,382,1.72,C,C06,3.547054,657.04,2330.56
43237,L61,17561,A12,B24,C36,PCS,329,1.72,C,C06,3.547054,565.88,2007.21
43237,L61,17561,A12,B24,C36,PCS,421,1.72,C,C06,3.547054,724.12,2568.49
43237,L61,17561,A12,B24,C36,PCS,48,1.72,C,C06,3.547054,82.56,292.84
43237,L61,17561,A12,B24,C36,PCS,340,1.72,C,C06,3.547054,584.8,2074.32
43237,L61,17561,A12,B24,C36,PCS,657,1.72,C,C06,3.547054,1130.04,4008.31
43237,L61,17561,A12,B24,C36,PCS,560,1.72,C,C06,3.547054,963.2,3416.52
43244,L61,17575,A12,B23,C40,PCS,63,1.94,D,C09,1.199464,122.22,146.6
43244,L61,17575,A12,B23,C40,PCS,878,1.94,D,C09,1.199464,1703.32,2043.07
43244,L61,17575,A12,B23,C40,PCS,520,1.94,D,C09,1.199464,1008.8,1210.02
43244,L61,17575,A12,B23,C40,PCS,590,1.94,D,C09,1.199464,1144.6,1372.91
43244,L61,17575,A12,B23,C40,PCS,455,1.94,D,C09,1.199464,882.7,1058.77
43244,L61,17575,A12,B23,C40,PCS,12,1.94,D,C09,1.199464,23.28,27.92
43244,L61,17575,A12,B23,C40,PCS,312,1.94,D,C09,1.199464,605.28,726.01
43244,L61,17575,A12,B23,C40,PCS,645,1.94,D,C09,1.199464,1251.3,1500.89
43244,L61,17575,A12,B23,C40,PCS,209,1.94,D,C09,1.199464,405.46,486.33
43244,L61,17575,A12,B23,C40,PCS,532,1.94,D,C09,1.199464,1032.08,1237.94
43239,L61,17599,A12,B28,C31,PCS,926,6.44,D,C04,5.388146,5963.44,32131.89
43239,L61,17599,A12,B28,C31,PCS,67,6.44,D,C04,5.388146,431.48,2324.88
43239,L61,17599,A12,B28,C31,PCS,445,6.44,D,C04,5.388146,2865.8,15441.35
43239,L61,17599,A12,B28,C31,PCS,819,6.44,D,C04,5.388146,5274.36,28419.02
43239,L61,17599,A12,B28,C31,PCS,346,6.44,D,C04,5.388146,2228.24,12006.08
43239,L61,17599,A12,B28,C31,PCS,370,6.44,D,C04,5.388146,2382.8,12838.87
43239,L61,17599,A12,B28,C31,PCS,295,6.44,D,C04,5.388146,1899.8,10236.4
43239,L61,17599,A12,B28,C31,PCS,705,6.44,D,C04,5.388146,4540.2,24463.26
43239,L61,17599,A12,B28,C31,PCS,620,6.44,D,C04,5.388146,3992.8,21513.79
43239,L61,17599,A12,B28,C31,PCS,546,6.44,D,C04,5.388146,3516.24,18946.01
43248,L61,17613,A13,B21,C38,PCS,710,9.77,D,C07,1.358577,6936.7,9424.04
43248,L61,17613,A13,B21,C38,PCS,568,9.77,D,C07,1.358577,5549.36,7539.23
43248,L61,17613,A13,B21,C38,PCS,198,9.77,D,C07,1.358577,1934.46,2628.11
43248,L61,17613,A13,B21,C38,PCS,306,9.77,D,C07,1.358577,2989.62,4061.63
43248,L61,17613,A13,B21,C38,PCS,998,9.77,D,C07,1.358577,9750.46,13246.75
43248,L61,17613,A13,B21,C38,PCS,3,9.77,D,C07,1.358577,29.31,39.82
43248,L61,17613,A13,B21,C38,PCS,981,9.77,D,C07,1.358577,9584.37,13021.1
43248,L61,17613,A13,B21,C38,PCS,789,9.77,D,C07,1.358577,7708.53,10472.63
