Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43106,L56,15309,A17,B22,C38,PCS,971,6.49,C,C09,1.199464,6301.79,7558.77
43106,L56,15309,A17,B22,C38,PCS,313,6.49,C,C09,1.199464,2031.37,2436.56
43106,L56,15309,A17,B22,C38,PCS,838,6.49,C,C09,1.199464,5438.62,6523.43
43106,L56,15309,A17,B22,C38,PCS,27,6.49,C,C09,1.199464,175.23,210.18
43106,L56,15309,A17,B22,C38,PCS,730,6.49,C,C09,1.199464,4737.7,5682.7
43121,L56,15436,A10,B27,C40,PCS,519,2.79,C,C04,5.388146,1448.01,7802.09
43121,L56,15436,A10,B27,C40,PCS,954,2.79,C,C04,5.388146,2661.66,14341.41
43121,L56,15436,A10,B27,C40,PCS,807,2.79,C,C04,5.388146,2251.53,12131.57
43121,L56,15436,A10,B27,C40,PCS,596,2.79,C,C04,5.388146,1662.84,8959.62
43121,L56,15436,A10,B27,C40,PCS,661,2.79,C,C04,5.388146,1844.19,9936.76
43121,L56,15436,A10,B27,C40,PCS,206,2.79,C,C04,5.388146,574.74,3096.78
43121,L56,15436,A10,B27,C40,PCS,729,2.79,C,C04,5.388146,2033.91,10959
43121,L56,15436,A10,B27,C40,PCS,391,2.79,C,C04,5.388146,1090.89,5877.87
43121,L56,15436,A10,B27,C40,PCS,35,2.79,C,C04,5.388146,97.65,526.15
43121,L56,15436,A10,B27,C40,PCS,455,2.79,C,C04,5.388146,1269.45,6839.98
43121,L56,15449,A10,B23,C36,PCS,481,1.63,C,C06,3.547054,784.03,2781
43121,L56,15449,A10,B23,C36,PCS,881,1.63,C,C06,3.547054,1436.03,5093.68
43121,L56,15449,A10,B23,C36,PCS,152,1.63,C,C06,3.547054,247.76,878.82
43121,L56,15449,A10,B23,C36,PCS,226,1.63,C,C06,3.547054,368.38,1306.66
43121,L56,15449,A10,B23,C36,PCS,286,1.63,C,C06,3.547054,466.18,1653.57
43121,L56,15449,A10,B23,C36,PCS,588,1.63,C,C06,3.547054,958.44,3399.64
43121,L56,15449,A10,B23,C36,PCS,421,1.63,C,C06,3.547054,686.23,2434.09
43121,L56,15449,A10,B23,C36,PCS,536,1.63,C,C06,3.547054,873.68,3098.99
43121,L56,15449,A10,B23,C36,PCS,293,1.63,C,C06,3.547054,477.59,1694.04
43121,L56,15449,A10,B23,C36,PCS,765,1.63,C,C06,3.547054,1246.95,4423
43112,L56,15457,A18,B20,C32,PCS,647,2.22,D,C02,9.912483,1436.34,14237.7
43112,L56,15457,A18,B20,C32,PCS,850,2.22,D,C02,9.912483,1887,18704.86
43112,L56,15457,A18,B20,C32,PCS,642,2.22,D,C02,9.912483,1425.24,14127.67
43112,L56,15457,A18,B20,C32,PCS,788,2.22,D,C02,9.912483,1749.36,17340.5
43112,L56,15457,A18,B20,C32,PCS,830,2.22,D,C02,9.912483,1842.6,18264.74
43112,L56,15457,A18,B20,C32,PCS,987,2.22,D,C02,9.912483,2191.14,21719.64
