Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount
43247,L24,12546,A19,B30,C38,PCS,193,5.23,D,C07,1.358577,1009.39,1371.33
43247,L24,12546,A19,B30,C38,PCS,175,5.23,D,C07,1.358577,915.25,1243.44
43247,L24,12546,A19,B30,C38,PCS,925,5.23,D,C07,1.358577,4837.75,6572.46
43247,L24,12546,A19,B30,C38,PCS,612,5.23,D,C07,1.358577,3200.76,4348.48
43247,L24,12546,A19,B30,C38,PCS,865,5.23,D,C07,1.358577,4523.95,6146.13
43247,L24,12546,A19,B30,C38,PCS,139,5.23,D,C07,1.358577,726.97,987.64
43247,L24,12546,A19,B30,C38,PCS,55,5.23,D,C07,1.358577,287.65,390.79
43225,L24,12574,A19,B22,C32,PCS,970,6.64,D,C07,1.358577,6440.8,8750.32
43225,L24,12574,A19,B22,C32,PCS,653,6.64,D,C07,1.358577,4335.92,5890.68
43225,L24,12574,A19,B22,C32,PCS,710,6.64,D,C07,1.358577,4714.4,6404.88
43225,L24,12574,A19,B22,C32,PCS,869,6.64,D,C07,1.358577,5770.16,7839.21
43225,L24,12574,A19,B22,C32,PCS,227,6.64,D,C07,1.358577,1507.28,2047.76
43225,L24,12574,A19,B22,C32,PCS,315,6.64,D,C07,1.358577,2091.6,2841.6
43225,L24,12574,A19,B22,C32,PCS,569,6.64,D,C07,1.358577,3778.16,5132.92
43225,L24,12574,A19,B22,C32,PCS,893,6.64,D,C07,1.358577,5929.52,8055.71
43225,L24,12574,A19,B22,C32,PCS,334,6.64,D,C07,1.358577,2217.76,3013
43225,L24,12574,A19,B22,C32,PCS,50,6.64,D,C07,1.358577,332,451.05
43245,L24,12941,A14,B27,C38,PCS,504,3.1,C,C01,6.825646,1562.4,10664.39
43245,L24,12941,A14,B27,C38,PCS,662,3.1,C,C01,6.825646,2052.2,14007.59
